coin,net,acc,p
AVAX,-0.021514516896715907,True,0.4999495629182333
XRP,-0.021533527696793064,True,0.30082554277099927
BNB,-0.021618613035885192,True,0.636994570200394
TRX,-0.021656811407395504,True,0.7774813088015698
XRP,-0.02168362394391521,True,0.6299102178429536
DOGE,-0.021765087079789414,True,0.9220365092993494
BNB,-0.021776440240756645,True,0.7667757508367313
ETH,-0.021800980214966903,True,0.4265092538632182
SOL,-0.021820295983086657,True,0.47809261842551115
BTC,-0.021830926450191357,True,0.7226023310229475
ETH,-0.022076011625307368,True,0.6996130893126858
TRX,-0.022078740157480237,True,0.5400381759473385
ETH,-0.022101625259394853,True,0.32179398645626733
SOL,-0.022101807604404722,True,0.6384366917233548
SOL,-0.022135997048126188,False,0.21906131995797679
ADA,-0.02222058823529416,True,0.7554200365159521
ETH,-0.022330715725754513,True,0.466489193138767
ETH,-0.02233111841502755,True,0.5539253674204194
BTC,-0.022349321276236123,True,0.8914356071004372
BNB,-0.022401501550514125,True,0.4712714061415811
ADA,-0.02247162477325737,True,0.6990858041752651
SOL,-0.022498544856383695,False,0.16093082243781406
TRX,-0.0226272958462842,False,0.19766738495769373
BTC,-0.022655924081787626,True,0.4146671164088757
BTC,-0.022691848433609052,True,0.6209329880080362
ADA,-0.022716054942580444,True,0.6544291532310829
ETH,-0.02275167166243941,True,0.4394835946374371
LINK,-0.022755500207555013,False,0.20813777726198832
BNB,-0.022772532188841232,True,0.7140955028148058
ETH,-0.022804432719370604,True,0.7231708244004268
TRX,-0.022923281301892917,True,0.4466581758551724
ADA,-0.022924027524223956,True,0.8027714450723219
AVAX,-0.022947892118355573,True,0.7176345469907963
LINK,-0.023002710027100304,True,0.6631372450162906
AVAX,-0.023026525770972417,True,0.7692503760405953
LINK,-0.023052631578947547,True,0.7894816221505775
LINK,-0.023058965102286444,True,0.5896351592811622
BNB,-0.023060926804394533,True,0.5267738364934392
DOGE,-0.023216713574366832,True,0.7486475738175672
TRX,-0.02322498483929658,True,0.5141575456415077
SOL,-0.02328433691104237,True,0.46363594861060214
SOL,-0.02329355499886121,True,0.8231265667601997
ADA,-0.023353430679855625,True,0.6803555043035637
XRP,-0.02347352832284344,True,0.7155481188721089
BTC,-0.023499788021324464,True,0.6772284517160225
LINK,-0.023517553793884427,True,0.4248647507045278
BNB,-0.023562877350353673,True,0.7879575870596709
XRP,-0.023567247588690776,True,0.5663193259667796
AVAX,-0.02362255665109847,True,0.3283545177055141
TRX,-0.02363461538461531,True,0.7674370833246246
ETH,-0.023665004390114985,True,0.7432305932528712
BNB,-0.023668890918030483,True,0.4663808740005758
BTC,-0.02367113635014373,True,0.4602365146726618
DOGE,-0.023707843607579715,True,0.681851626934919
ETH,-0.02385816876122082,True,0.5912847586161875
BNB,-0.023918566054436763,True,0.4502795991758221
BNB,-0.024021548602592313,True,0.685070182735268
XRP,-0.024032046613255642,True,0.5587477827754803
DOGE,-0.024049611626158818,False,0.2995847881500051
BTC,-0.024055336073599887,True,0.6315423773632693
BNB,-0.02407421503330165,True,0.5473930982680535
BTC,-0.024123979289559783,True,0.8523864284441685
BTC,-0.024230707876243374,True,0.6440695672520612
ETH,-0.02432842655981149,True,0.4272023880926492
XRP,-0.024369452162142813,True,0.7453535054708696
SOL,-0.024515249372084713,True,0.603437214928974
BTC,-0.02474956848255938,True,0.6715697050747038
BNB,-0.024811632325003496,True,0.7238150198418506
XRP,-0.024941842900302102,True,0.6132326770960127
XRP,-0.025109432604981663,True,0.5983108294568761
BTC,-0.025118612457243672,True,0.49629104351386055
DOGE,-0.025156144054244156,True,0.6190336627952788
DOGE,-0.025169517603403135,True,0.6964415921544184
ADA,-0.025172905525846723,True,0.6555408201815586
SOL,-0.025192182410423425,True,0.5106465675961541
BTC,-0.0252723085000085,True,0.5772171524622959
LINK,-0.02535456475583875,True,0.7360842059018656
BNB,-0.025393739703459706,True,0.7651153385549944
LINK,-0.02551313969571245,True,0.7654962452882037
BTC,-0.0255479856741061,True,0.8588816011173003
ETH,-0.02555069350153827,True,0.6256975877363119
XRP,-0.025553885384512087,False,0.25690172442226056
ADA,-0.025558082859463815,True,0.4065938283202407
LINK,-0.02562948960302458,True,0.7955678076498917
DOGE,-0.025631997978010967,True,0.6888807867702307
ADA,-0.025680424919774292,True,0.4157548730341541
BNB,-0.02571024197230265,False,0.19514015161841264
BNB,-0.02577521613832856,True,0.6234649318209737
BTC,-0.025863274861350205,True,0.6319878370856135
BNB,-0.02587845864549443,True,0.7316083306258252
BNB,-0.025927902278698345,True,0.5887728987883052
XRP,-0.02592814539330579,True,0.5179517509451255
ETH,-0.025970920522644825,True,0.846233611677781
XRP,-0.025975323643501413,True,0.65369523079262
LINK,-0.025992928400050408,True,0.5199560899208192
XRP,-0.026016401444889148,True,0.34276470350343474
BNB,-0.026019938616921756,True,0.5122407783881934
SOL,-0.02612280701754388,True,0.7083395464433306
ETH,-0.02625769534635769,False,0.1605540794127357
LINK,-0.026265505984765958,True,0.8033116115967042
LINK,-0.026327784891165162,True,0.8000395422084213
BNB,-0.026390608196917076,True,0.6766867937886147
BTC,-0.026417739868054735,True,0.46064372201714004
ETH,-0.026424062432663042,True,0.5939225050451045
XRP,-0.026435820037372437,False,0.15655377684926852
ETH,-0.026457611747676024,False,0.10560154614978057
ETH,-0.026531531984124834,True,0.31969122513789583
BTC,-0.026547111465770934,True,0.615984320629503
SOL,-0.02663493478987844,True,0.7240865937927844
BNB,-0.02670471761103299,False,0.21027044362420366
ADA,-0.026809160305343527,True,0.8248367148248656
BTC,-0.02687971262731481,True,0.4367653885638714
LINK,-0.02705446623093688,True,0.6367336381221743
ADA,-0.027117739403453744,True,0.821462124805956
SOL,-0.02713841757456692,True,0.564375957008251
ETH,-0.027155200565227244,True,0.8210942313928542
SOL,-0.02723509106058808,True,0.6386821659058466
XRP,-0.027321239606953873,True,0.4788289163840653
BNB,-0.027331519891193645,True,0.6423469595983888
BNB,-0.027354450515250095,True,0.7508610267361807
XRP,-0.027354969574036492,True,0.6887910162808776
XRP,-0.02740937323546011,True,0.7846019975422236
ETH,-0.02743459739017362,True,0.6247101661575847
BTC,-0.027458690985617484,True,0.7349489882350074
AVAX,-0.02753255778818542,True,0.4878630744130642
BTC,-0.027579327211031845,True,0.5628924229852323
ETH,-0.027601539942252118,True,0.6456106349588773
BTC,-0.02763621712905029,True,0.446550316269227
ADA,-0.02765266742338246,True,0.5451425330945795
SOL,-0.027661717236927008,True,0.6748293106660327
ETH,-0.027670807910019857,True,0.7438751391224313
ADA,-0.027701257427110715,True,0.7188569835700305
ETH,-0.027786947677115537,True,0.33474632096999796
LINK,-0.027953389830508435,True,0.39749730398248806
AVAX,-0.027999999999999914,True,0.4210469898980964
ADA,-0.02802952602952613,True,0.3546812271965221
XRP,-0.028042686508713555,True,0.7952906232967097
BTC,-0.02807079367992049,True,0.6546275839470779
LINK,-0.02808695652173898,True,0.8368518116610163
ETH,-0.02813617446312633,True,0.3700971539040254
AVAX,-0.028136363636363737,True,0.6748847187706398
BTC,-0.028160822100812277,True,0.44666018608526503
DOGE,-0.028215033598999906,True,0.8778339213046447
BNB,-0.028256040997697185,False,0.2981830868563538
BTC,-0.028292345480100067,True,0.4139106706797031
SOL,-0.028327998144281996,True,0.8539935762465903
ADA,-0.028386006522383544,True,0.6281884386943435
BTC,-0.02851600973906898,False,0.24108570403183063
DOGE,-0.028530108588351477,True,0.4659737029470414
BNB,-0.028557377049180377,True,0.7683693411932999
BNB,-0.0285800579651192,True,0.6580422336879693
ETH,-0.02860550458715605,True,0.7500560923472894
DOGE,-0.02861831120843028,True,0.6960043842007827
BTC,-0.028645921212753778,False,0.180511883493479
XRP,-0.02873038892551083,True,0.614824752757089
AVAX,-0.02876258992805758,True,0.8559165249293051
TRX,-0.028825014533676585,True,0.4908536712485252
ADA,-0.02882660850599794,True,0.36704635075044356
SOL,-0.028886250478743825,True,0.5532143019162844
SOL,-0.02895223198171093,True,0.7281877130975585
ADA,-0.02908933717579254,True,0.5237770869110486
SOL,-0.029097694318992118,True,0.8626084715615161
BTC,-0.02910960883476099,True,0.8325782513682003
XRP,-0.029117450255326638,True,0.6305023559743249
BTC,-0.02924960275971622,True,0.8059581311419799
BTC,-0.029400360896109645,True,0.4551024022491658
ADA,-0.029547434996486377,True,0.31376564650998245
BTC,-0.029601275593116427,True,0.6468326553275303
XRP,-0.02962528776341411,True,0.5585944065487736
SOL,-0.029643236857649136,True,0.8547202222157265
BTC,-0.02966805395927563,True,0.5741739334546879
ADA,-0.029710843373494056,True,0.6127779355827502
SOL,-0.029738504005924815,True,0.6297626898535091
XRP,-0.02974308315355212,False,0.27279552572500515
ETH,-0.02979201888569616,True,0.6844783304085319
SOL,-0.029814923776410818,True,0.6978765549928387
DOGE,-0.029881636577288817,True,0.5918778417054551
BNB,-0.029912418519137396,True,0.755560206361563
BNB,-0.029938279711096638,True,0.4029755663244477
BTC,-0.029963344360760202,True,0.7259328843825661
LINK,-0.030045574057844027,True,0.6289172844141956
BTC,-0.030089188526420174,True,0.5999679232538683
BNB,-0.030130247189100734,True,0.44473937608674113
ETH,-0.03019603753910316,True,0.30504085432985933
ADA,-0.03024463118580767,True,0.6831707520358969
SOL,-0.030291401434778154,True,0.7161786264389547
ADA,-0.030314782269088125,True,0.8288702104081449
SOL,-0.030317324795446576,True,0.5246547710787486
ADA,-0.030341133645345852,True,0.5447178876917111
BNB,-0.030401663695781345,True,0.5902617340819072
BNB,-0.030423031942947487,True,0.3775264155084076
ADA,-0.030455832771409286,True,0.4906555207960333
XRP,-0.030465998945703898,True,0.6358924728968414
ADA,-0.03054383517544801,False,0.2492683640450879
ADA,-0.030595458368376738,True,0.6430133548165861
DOGE,-0.03060858257477239,True,0.5804236928385509
DOGE,-0.030625954198473138,True,0.6472575204233462
AVAX,-0.03062985685071573,True,0.3496223401471374
BNB,-0.03065578325807572,True,0.42822538489919215
XRP,-0.03069669190912716,False,0.15793763286249637
LINK,-0.030765557531114984,True,0.7447575307125415
ETH,-0.030782339928142277,True,0.4895708343141593
LINK,-0.030818443804034645,True,0.71965639817271
SOL,-0.03093674293405113,True,0.5506461509256555
ADA,-0.030954035468693464,True,0.3987993702673641
ADA,-0.030963179787398043,False,0.18026802499008396
AVAX,-0.031058116232465016,True,0.5275363427013793
LINK,-0.0311693088142041,False,0.18144963900015096
BNB,-0.03124350463076786,True,0.7599899354591214
BTC,-0.03132111184432884,True,0.7239299553218099
ETH,-0.031384220505942695,True,0.7312079644060294
AVAX,-0.03143384892626522,True,0.5328959350340332
AVAX,-0.031491423412578934,True,0.8469286267940583
BNB,-0.03160085494732923,True,0.7907516408074929
ETH,-0.03168650896412484,True,0.7119092979943524
BTC,-0.031745246435740504,True,0.5788594025715902
XRP,-0.03180831708901899,True,0.414146775124919
ADA,-0.03202309468822173,True,0.5188855274903065
SOL,-0.032150150150150214,True,0.6314815925848074
ADA,-0.03216883476335464,True,0.3409409980728428
ETH,-0.032195766422567496,True,0.8005763504035043
TRX,-0.032236907730673225,True,0.316456908318329
LINK,-0.03229553604550517,True,0.5550171869270487
XRP,-0.03233838973162195,True,0.7639243353296271
BTC,-0.0323490038510903,True,0.7618119003569341
BTC,-0.03235506000484223,True,0.6520953478869457
XRP,-0.032468693053429476,True,0.8749041786198343
ETH,-0.03249866972589033,True,0.7009110127636383
ETH,-0.032530863171886804,True,0.700779475410941
ETH,-0.032629953893177355,True,0.8524502353651849
DOGE,-0.032751223664609364,True,0.8894258125477219
ETH,-0.032806768988587254,True,0.4401052312298199
ADA,-0.03280872913992294,True,0.5760421252556701
BTC,-0.032844889654092935,False,0.2518340694659938
XRP,-0.03300282485875694,True,0.6192473106079011
BTC,-0.033052027640620874,True,0.7312561127878591
ADA,-0.033053459119496975,True,0.8385138735141462
BNB,-0.03310448255862142,True,0.6684032290173497
SOL,-0.03322099960228031,True,0.616846496199646
TRX,-0.03333852691218131,True,0.7103884429848497
SOL,-0.03338618451553077,True,0.7707700831538024
TRX,-0.033418753068237605,True,0.6554320199661037
BNB,-0.03350492723357035,True,0.8222725592703884
AVAX,-0.0335542128230949,False,0.25826794430457223
SOL,-0.033623735050598014,True,0.5917179495469753
SOL,-0.03367046160215281,True,0.7718719493908827
AVAX,-0.03367229729729715,True,0.7216303620055929
LINK,-0.03367420814479627,True,0.6069314762784908
ETH,-0.03370826833073315,True,0.3128237356158765
SOL,-0.03376701347433064,True,0.7230336203575515
ETH,-0.03381463237352478,True,0.770764868905275
ETH,-0.0338869124556328,True,0.7270533756548319
BTC,-0.03397208476375302,True,0.7471831971978107
AVAX,-0.033978319783197874,False,0.19267130809334493
DOGE,-0.03399763709756809,True,0.8026832114213297
AVAX,-0.03405870992661264,True,0.8194251289728518
AVAX,-0.034059585492227984,True,0.4892782853986376
AVAX,-0.034103134479272046,True,0.6214875591925543
AVAX,-0.03420088626292461,True,0.5855773140329107
TRX,-0.034337290216946315,True,0.7410856176294786
XRP,-0.03444274809160308,True,0.8462698359434456
LINK,-0.03446239113222482,True,0.6494778367078665
BNB,-0.034472939217318865,True,0.6996126200678602
ETH,-0.03447597637309352,True,0.6250345784661354
AVAX,-0.034479414455626745,False,0.22506784997809584
TRX,-0.03450270855904647,True,0.5736810000663464
AVAX,-0.03451821019771073,True,0.36806997291224813
ETH,-0.03458949831446556,True,0.4079498253667928
BNB,-0.03461390887290161,True,0.679008741796538
DOGE,-0.03469434317299769,True,0.529407578626793
DOGE,-0.03482909559060199,True,0.7649930050760997
TRX,-0.034909498878085365,True,0.5661773937834236
DOGE,-0.03492633528152311,True,0.6540250723147227
AVAX,-0.034940019665683275,True,0.7561691063100312
XRP,-0.03497273907399401,True,0.8381651154451575
BTC,-0.035054034651608834,True,0.6292345040414625
ADA,-0.03543219196548941,True,0.50201191952661
ETH,-0.03544588937880222,True,0.447589586963809
LINK,-0.03547889374090252,True,0.8320765010152139
ETH,-0.035600496865018205,True,0.5151985005542135
ADA,-0.03562704549541462,True,0.6360535266622654
ADA,-0.03573493975903608,True,0.8288368267439902
DOGE,-0.03574392782789726,True,0.7745850138802313
DOGE,-0.03574459559211218,True,0.773438567371023
ADA,-0.03583793410507563,True,0.58855657341054
AVAX,-0.035860671662503396,True,0.3768675335600057
ADA,-0.03592330383480824,False,0.1566551351622617
BTC,-0.03597010106730303,True,0.3898742320507996
TRX,-0.03600204012240715,True,0.5538139920420818
LINK,-0.036018786494034005,True,0.4963922438117382
DOGE,-0.036094192429933614,True,0.3550153365466197
BNB,-0.03610103066547887,True,0.6801103554584057
SOL,-0.036165881244109244,True,0.557228587982552
ADA,-0.03617569193742476,True,0.6641815292065958
DOGE,-0.036176481946321726,True,0.5076413965531125
ADA,-0.03619668150546329,False,0.2580311937994572
ETH,-0.03619809399690488,True,0.7370484120346341
BNB,-0.036332950531949404,True,0.7544504475889848
TRX,-0.0363953656770456,True,0.5998310027032869
ADA,-0.036414556962025335,True,0.9391798222658603
BNB,-0.036421575585521615,True,0.32109342145073105
DOGE,-0.036428728720250714,True,0.453262897460658
DOGE,-0.03645843828715367,True,0.4686438711164801
BNB,-0.03646210641034453,True,0.6710491270498499
SOL,-0.03659448681521371,True,0.78791619524915
ETH,-0.036641600703606,True,0.6625827539373019
DOGE,-0.03664600817731867,True,0.7542698794423488
DOGE,-0.03664799115370443,True,0.32128463606649604
ADA,-0.0367310461668785,True,0.44072659045948015
BTC,-0.03674025220421717,True,0.758226609436964
XRP,-0.03675773597989085,True,0.6259413240703653
DOGE,-0.036777042884574396,False,0.24997452102856485
SOL,-0.036901758014477815,True,0.5734770668165782
ETH,-0.036921316769519374,True,0.3747988945211537
XRP,-0.0369660249150624,False,0.25532246175910367
ADA,-0.037024154589371916,True,0.35002969681222884
BTC,-0.03702818484123138,True,0.3043297686197155
SOL,-0.03703141218246375,True,0.44271746979966525
AVAX,-0.037031847133757956,True,0.5271504862448565
ETH,-0.0371144265065656,False,0.1478019784197021
SOL,-0.037166403343356635,True,0.4681837845713408
AVAX,-0.037235876528829315,True,0.5807682576772417
SOL,-0.03724775596584695,True,0.5262924049175398
ETH,-0.03724793964687434,True,0.6743825297479775
ETH,-0.03727465871499791,True,0.9118378526854538
AVAX,-0.037304906006419,True,0.30423762078894445
SOL,-0.0373133769878391,True,0.42702175021307515
XRP,-0.037402953211172485,True,0.6259886887959346
BTC,-0.0374418805580794,True,0.6230283011451045
ETH,-0.03756521537115298,False,0.29231994104638426
DOGE,-0.037613040396881736,True,0.5390390480512632
BNB,-0.03764589333373558,True,0.5678274361403384
BNB,-0.03778846461096019,True,0.7945500766409417
ADA,-0.037808629292632734,True,0.7193571586184735
SOL,-0.037939139559286406,True,0.5108843381186917
SOL,-0.03797597201135394,True,0.5303245049119745
BTC,-0.03802113462477141,True,0.8380747265134376
DOGE,-0.038138183923574265,True,0.7305803799567326
LINK,-0.03814457831325302,True,0.7746513588492057
AVAX,-0.03815546851461282,True,0.503283080977674
DOGE,-0.03815735340897053,True,0.5175624624734645
XRP,-0.03820258039668789,True,0.48056957541414963
AVAX,-0.03825144620131127,True,0.8613079237212227
XRP,-0.038392034361577454,True,0.6570701715178142
XRP,-0.038399604352126526,True,0.32056118516285925
SOL,-0.03848960739030016,True,0.5499125270506212
ETH,-0.0385427847132539,True,0.7365151306766416
XRP,-0.0385726548129981,True,0.3665404627265721
ETH,-0.03874141386522234,True,0.3476732837913878
XRP,-0.03882516982481243,True,0.857972032526397
ETH,-0.038851816852513044,True,0.4840170520874924
BNB,-0.03892842593242951,True,0.8343084615452245
LINK,-0.039056098816263485,True,0.9059756282391558
BNB,-0.03906538917423941,True,0.38508697857715557
SOL,-0.03910802729433416,True,0.40672401947293857
XRP,-0.039403914731753864,True,0.5211196609010682
LINK,-0.03948920952028612,True,0.7719342857254773
LINK,-0.039629350893697124,True,0.8402216069461361
AVAX,-0.039643678160919404,True,0.332440060924864
BTC,-0.039651346339079185,True,0.5198889080290473
BTC,-0.03967446323374768,True,0.5513850952348416
LINK,-0.039702761946514675,True,0.5810511517626531
SOL,-0.03972782072193459,True,0.6252168542301336
LINK,-0.03973584905660377,True,0.5528352171360664
DOGE,-0.03980519821475448,True,0.8221824654449171
XRP,-0.03986160929018079,True,0.41959138860912976
BNB,-0.03988289843634407,True,0.6077223642284879
BNB,-0.039952338923212705,True,0.705553465775654
DOGE,-0.03996438579047279,False,0.1724875902448815
ADA,-0.040007554296506154,True,0.6662568788205128
LINK,-0.040159371492704765,True,0.5863896572029113
DOGE,-0.04021729150726849,True,0.7148334870184294
DOGE,-0.0403181441590722,False,0.1615668752746211
AVAX,-0.040416307330458645,True,0.6128814527605819
BTC,-0.04043221693114685,True,0.8080717115786937
SOL,-0.04043858183120452,True,0.4755425681593186
XRP,-0.040450743755262364,True,0.8169894259191812
ADA,-0.04047524047025308,True,0.5436392819663115
TRX,-0.04049337748344373,True,0.5638596293352836
BTC,-0.040627565923247344,True,0.745640180856774
AVAX,-0.04074883286648001,True,0.47835143803508623
ADA,-0.04082716756385296,True,0.46942996016259825
ADA,-0.04095754970445986,True,0.5023286835327032
AVAX,-0.04098797179593516,True,0.4581147471331565
XRP,-0.041172868666161544,True,0.31367134165624944
BNB,-0.04158127699649561,False,0.20153753849274197
DOGE,-0.04162131837307137,True,0.7867771078314042
XRP,-0.04163209838267967,False,0.19143328607581653
XRP,-0.04170095385408612,True,0.4387144673749186
BNB,-0.04179541095403849,True,0.554376362303556
XRP,-0.04182973548190938,True,0.6597852952004556
ADA,-0.041917883211678886,True,0.7109315468930538
AVAX,-0.0419191510864072,False,0.22746730011145055
XRP,-0.0419261868813956,True,0.34425441742203566
LINK,-0.04199417206964373,True,0.4613322970471813
BNB,-0.04220148870636564,True,0.5884232394365039
XRP,-0.042247203636549324,True,0.6363269558846115
LINK,-0.04229550033579588,True,0.6694784270843567
AVAX,-0.042421052631579026,False,0.15995265248374355
ETH,-0.04251293975691606,True,0.5037544260381461
AVAX,-0.042513552068473626,True,0.690407900961702
AVAX,-0.04252603327965643,True,0.5980757365751636
LINK,-0.042530007794232216,True,0.5598516668459447
AVAX,-0.04254859868813354,True,0.43077305563717044
LINK,-0.04255714870954519,True,0.6852618750733156
AVAX,-0.04259485530546614,False,0.16781291151152988
LINK,-0.042656205420827376,True,0.4850288008837679
AVAX,-0.042742088032011516,True,0.7610152266643869
SOL,-0.042766317665404174,True,0.6178099123966015
DOGE,-0.042778007799335604,True,0.5795514865498455
SOL,-0.04298859315589354,True,0.5679790864101787
XRP,-0.04308003857280618,True,0.43087519461196394
BTC,-0.043215404759017306,True,0.5964811298881612
AVAX,-0.04330206510325518,True,0.5527647911544084
LINK,-0.04343646408839774,True,0.6582587125748335
XRP,-0.04355674971503021,False,0.10241744223977586
AVAX,-0.04360497482973047,True,0.8593527042232859
AVAX,-0.04362042175360714,True,0.5228196504481535
SOL,-0.043642055522740586,True,0.7476522495150547
SOL,-0.043806970743866636,True,0.3324782830226573
ETH,-0.04381235346477619,True,0.6847911849906357
BTC,-0.043910820834878295,True,0.770599584320456
DOGE,-0.04393899782135069,False,0.21325447001406558
XRP,-0.043976820880052614,True,0.7585792838669377
ADA,-0.04401680672268915,True,0.8463039879450893
DOGE,-0.044057142857142795,True,0.6525191857398172
BTC,-0.04408137766138065,True,0.5279431308516298
LINK,-0.04410526315789476,True,0.46632932872954275
DOGE,-0.04411487720722551,True,0.7030508081154547
LINK,-0.0442587421228221,True,0.6236466028122861
SOL,-0.044386511024643305,True,0.34183571847030786
BNB,-0.04439854633555418,True,0.5909597423169966
AVAX,-0.044508710801393736,True,0.5936377156563779
AVAX,-0.04451170046801867,True,0.3436048485130041
LINK,-0.044607584149978674,False,0.2632237184767764
ADA,-0.04489361702127659,True,0.49893279254262685
AVAX,-0.0448976123027115,False,0.22996319455980968
ADA,-0.04490254237288138,True,0.46402287892858207
ADA,-0.04502925989672979,True,0.4177713739782747
AVAX,-0.045124779073877685,True,0.6885562507905185
ADA,-0.045157769587444996,False,0.1359145840411683
DOGE,-0.045409836065573694,True,0.7858150006331917
LINK,-0.04551125727295724,True,0.49113729086270147
XRP,-0.04551253350149764,True,0.6964578347477842
AVAX,-0.04552806414662092,True,0.32596299153880864
ETH,-0.0458192809568313,True,0.6168780128594031
DOGE,-0.045856332703213654,True,0.7872529726890889
DOGE,-0.045888747129369745,True,0.8233337123359322
ADA,-0.045927648578811264,True,0.37651187382387385
LINK,-0.046137375905554,True,0.7501875790803801
DOGE,-0.04616253338420462,True,0.9132601043416587
ETH,-0.046172377390899855,True,0.46893738215420855
SOL,-0.046218857536132196,False,0.2693889065862627
LINK,-0.046253893159866166,True,0.5524784776418459
ETH,-0.046439524291498,True,0.44035173375024056
BTC,-0.04648987352458955,True,0.672523032647557
DOGE,-0.04658656920968485,True,0.37887343902947845
DOGE,-0.04669234048600268,False,0.18598261789880582
ADA,-0.046776119402985095,True,0.6218188086651654
SOL,-0.04679119892231698,False,0.20105418830731125
SOL,-0.04681933778169456,True,0.6446810812008844
SOL,-0.046916686790630324,True,0.5501555311640489
ADA,-0.04701385041551254,True,0.3726430095641947
AVAX,-0.04702237136465326,True,0.3670886381559066
LINK,-0.04706513320032868,True,0.6807931426068878
DOGE,-0.0471462164606572,False,0.2063277292828404
DOGE,-0.047301258992805684,True,0.6460113517382735
AVAX,-0.04745454545454553,True,0.7544488019205232
XRP,-0.047534995977474015,True,0.6906185238427276
ETH,-0.04753921870193789,True,0.593757613808517
SOL,-0.047732092474838894,True,0.5825451237811744
ETH,-0.04778815812516912,True,0.6956791216457193
SOL,-0.04793009887330424,True,0.610731204220943
LINK,-0.04797177969959021,False,0.2265489024388878
ETH,-0.048055280138948,True,0.6234929506081867
ETH,-0.048057825309537505,True,0.3065827417130239
AVAX,-0.04806830818109609,True,0.5934775202403118
ADA,-0.04807575165950795,False,0.27787194068267923
LINK,-0.04811398963730573,True,0.8532040917079526
BNB,-0.04819498293635438,True,0.5994968940885249
ETH,-0.04821536458173381,True,0.5752496310309656
LINK,-0.048222222222222166,True,0.6753335406994171
DOGE,-0.04828904550596025,False,0.222399882444858
SOL,-0.048420635687373315,True,0.7208971165487268
DOGE,-0.04844808743169393,True,0.6322526671855715
SOL,-0.048469794633488106,True,0.6217144093547365
XRP,-0.04857487676355621,True,0.3863402434959865
DOGE,-0.048674192427926366,True,0.423916059283038
AVAX,-0.04869393319700077,True,0.4071688782143477
DOGE,-0.048725980925558465,True,0.7272212069677824
ETH,-0.04876822984081708,True,0.6649530642847292
BNB,-0.048810913313518056,True,0.6509655783402599
ETH,-0.048856654925819365,True,0.7869422465767125
LINK,-0.048895213454075104,True,0.42787243504663813
ETH,-0.04891844149063462,False,0.2882532288341758
XRP,-0.04913627386438457,True,0.5252074154204962
LINK,-0.04922222222222217,False,0.212788969365991
LINK,-0.049305558167967445,True,0.40093799368541594
XRP,-0.04933067729083662,False,0.23750125743845132
ADA,-0.04936275565123782,True,0.8524775860157326
SOL,-0.04946598092789023,True,0.7768308590875351
SOL,-0.049577747491017066,True,0.35883178264351684
XRP,-0.04960583478674496,True,0.45150938462625606
LINK,-0.04961904761904756,True,0.5023885653504805
DOGE,-0.049655878153260447,True,0.49241757117077656
SOL,-0.04966600920447084,True,0.3217760780759063
LINK,-0.04974897680763979,True,0.3963729511906601
SOL,-0.04994520547945225,True,0.7194070355105995
LINK,-0.05027303474428613,True,0.8620695591434877
LINK,-0.0504727755644091,True,0.7352504848603874
SOL,-0.050496818082071515,True,0.717495747294145
SOL,-0.05060641891891904,True,0.616378996390526
DOGE,-0.050658374403504736,True,0.6129611851037792
AVAX,-0.05068549172346637,True,0.705147669905115
BNB,-0.05068973370939778,True,0.4029487787423387
SOL,-0.05072327949251032,True,0.34517761190231705
AVAX,-0.05079749041477877,True,0.72232238845262
ADA,-0.05085444743935319,True,0.3736082710171389
XRP,-0.05089910218041893,True,0.6587177841812581
BTC,-0.051159554628667836,True,0.5197098397919082
AVAX,-0.051180327868852404,True,0.7051767858930814
ADA,-0.051180327868852626,True,0.795668890496026
BNB,-0.05123377893707193,True,0.8517961827654941
SOL,-0.05127968206656741,True,0.8463331691884499
AVAX,-0.05130966469428011,True,0.8142302616783887
LINK,-0.051382716049382604,True,0.47803666485310653
ADA,-0.05141547135395064,True,0.6511254012278446
LINK,-0.0514505494505495,True,0.6519986062221271
ETH,-0.051654590135060574,True,0.38901996319864407
ADA,-0.05192414839332504,True,0.7321304350242894
BTC,-0.051993130438708235,True,0.5875442030972053
ETH,-0.05201364256480223,True,0.6324515779771721
XRP,-0.05202967088145338,False,0.2858657307122583
SOL,-0.05229147317458738,True,0.40654609486432136
BNB,-0.05229749673914985,True,0.41191149948977707
SOL,-0.0523761586100836,True,0.6172271437907294
SOL,-0.05243792086615906,True,0.7622746518256233
ADA,-0.05245258940495623,True,0.3975048691785482
LINK,-0.052526315789473754,False,0.13929948639666268
BTC,-0.05264720163194636,True,0.6762406901160637
AVAX,-0.05283976395823886,True,0.5400222945512689
ADA,-0.05286239456124886,True,0.6515380053027812
BTC,-0.05289127750441647,True,0.7486238628981381
AVAX,-0.05290390104662224,True,0.48526934942130656
ADA,-0.05318523180197199,True,0.5796432935513076
DOGE,-0.05321879009177932,False,0.2006744468163076
DOGE,-0.053282051282051324,True,0.8196395242607845
SOL,-0.053338382378447124,True,0.5342684045458915
XRP,-0.05349367904018032,True,0.5743453290616652
BNB,-0.0535422204239161,True,0.40226163458524505
LINK,-0.05359165751920958,True,0.5361494404979356
LINK,-0.053615610574905714,True,0.5956023983207518
ADA,-0.053638176638176716,True,0.6906646696782209
ADA,-0.05377761870675257,True,0.4341713084586351
LINK,-0.05381655747468728,True,0.361066407959066
ETH,-0.05389883360169656,True,0.6074606047457748
XRP,-0.0541579123452659,True,0.43503257041219123
