n,acc,bal_acc,mcc,capture,flips_per_oracle_flip,flip_precision,entry_lag_frac,missed_move_frac,exit_giveback_frac,ls_sharpe,lf_sharpe,bh_sharpe,tf,asset,clf,period
2821,0.7440623892236795,0.7400391753368591,0.4766809567002627,0.1954445261692527,1.3,0.8461538461538461,0.21768707482993196,0.4494998973473057,0.38950112602916304,0.6121977857913207,0.5943745531461389,0.23474224093881566,1D,ADAUSDT,Online directional-change (stock calm-tuned),2019-2026
2506,0.7422186751795691,0.6842906875543951,0.3784552218644237,0.0055124353789384505,10.538461538461538,0.5474452554744526,0.09322033898305085,0.29145230360594926,0.31587031363278517,-0.035014265677514915,0.28317863317866854,0.5042401923874306,1D,TRXUSDT,"STOCK model (accurate, unchanged)",all history
2506,0.7302474062250599,0.674573842321659,0.35487470326557674,0.17352517264627396,2.3846153846153846,0.7096774193548387,0.3854166666666667,0.41118508718710217,0.33603142086517773,0.39854285627646496,0.53702611656964,0.5042401923874306,1D,TRXUSDT,"STOCK model (calm, unchanged)",all history
2506,0.7394253790901836,0.709683082740614,0.40726928557723996,0.022742250528640134,6.230769230769231,0.5555555555555556,0.13559322033898305,0.3902776880848612,0.39347796781287947,0.025248873760168575,0.3233088543195885,0.5042401923874306,1D,TRXUSDT,EMA200,all history
2506,0.7019154030327215,0.6947292998409411,0.36537807351313434,0.11981285429514693,6.384615384615385,0.5783132530120482,0.35294117647058826,0.32218115788031915,0.318850372012,0.2534897540530394,0.4713074759687995,0.5042401923874306,1D,TRXUSDT,EMA cross (stock-tuned),all history
2506,0.7043096568236233,0.698645748927103,0.3723830354456909,0.14603371005900057,16.384615384615383,0.5305164319248826,0.3137254901960784,0.29145230360594926,0.29560395429911146,0.2698251596339398,0.5051032652767107,0.5042401923874306,1D,TRXUSDT,Price vs EMA (stock-tuned),all history
2506,0.6707901037509976,0.7198155817652532,0.40641541275259024,0.06703674856449375,4.538461538461538,0.6101694915254238,0.11528822055137844,0.24671099637802163,0.27908671781052596,0.13744786419304877,0.44795729520176325,0.5042401923874306,1D,TRXUSDT,SuperTrend (stock-tuned),all history
2506,0.6664006384676776,0.681577683742985,0.3352704794946778,0.17696659487565253,2.769230769230769,0.6388888888888888,0.11016949152542373,0.23822397731976352,0.2518099335363182,0.40477031282876186,0.5809841327474943,0.5042401923874306,1D,TRXUSDT,Online directional-change (stock-tuned),all history
2506,0.7190742218675179,0.6884509768614387,0.36452987702397355,0.13183339462552937,1.8461538461538463,0.75,0.211864406779661,0.44787451590998073,0.4618846364606573,0.3025403358646013,0.4842916012585608,0.5042401923874306,1D,TRXUSDT,EMA cross (stock calm-tuned),all history
2506,0.6600159616919393,0.6630953452777528,0.30241153880274296,0.0687293655371076,2.5384615384615383,0.6666666666666666,0.3137254901960784,0.37704240294647534,0.5224905979880214,0.1505433230241433,0.41355039878418776,0.5042401923874306,1D,TRXUSDT,SuperTrend (stock calm-tuned),all history
2506,0.684756584197925,0.6871229855046367,0.3479261390594583,-0.010225722929420741,1.8461538461538463,0.6666666666666666,0.15254237288135594,0.39649276916373644,0.3833433658134947,-0.03252083756649363,0.2978637094824031,0.5042401923874306,1D,TRXUSDT,Online directional-change (stock calm-tuned),all history
2702,0.7483345669874167,0.6831263360013579,0.37619557540726895,0.030055351517527338,10.285714285714286,0.5486111111111112,0.1388431792002633,0.2892155283934369,0.2891246569380856,0.0249908206532241,0.29821933294186476,0.4753547788797237,1D,TRXUSDT,"STOCK model (accurate, unchanged)",2019-2026
2702,0.7372316802368616,0.6723030674325965,0.35182477311835864,0.1430613606316835,2.4285714285714284,0.7058823529411765,0.3122735507246377,0.4127852990961647,0.3110085692021841,0.3282348442703354,0.47036772229370527,0.4753547788797237,1D,TRXUSDT,"STOCK model (calm, unchanged)",2019-2026
2702,0.7205773501110289,0.6907836460173236,0.363845031902276,-0.05722047802406836,7.357142857142857,0.5533980582524272,0.16018791451731762,0.4041983958425315,0.42924150199365885,-0.16867650525411754,0.1875591847120151,0.4753547788797237,1D,TRXUSDT,EMA200,2019-2026
2702,0.6965210954848261,0.6868684658593638,0.3468947270410663,0.12725287919060121,6.428571428571429,0.5777777777777777,0.2688618925831202,0.3045799555306219,0.29044651737545124,0.27271433667619116,0.4606033390867931,0.4753547788797237,1D,TRXUSDT,EMA cross (stock-tuned),2019-2026
2702,0.7002220577350111,0.6935869282709821,0.35871070058009186,0.14307462005084956,16.857142857142858,0.5296610169491526,0.22042206713193752,0.2615790813521279,0.26717721946386486,0.26334788990599006,0.4755856858624597,0.4753547788797237,1D,TRXUSDT,Price vs EMA (stock-tuned),2019-2026
2702,0.6639526276831976,0.718752817868869,0.39900698768777115,0.0336220485328989,4.714285714285714,0.5909090909090909,0.11475617924120646,0.24022810948035656,0.26809676869353893,0.0584909915543499,0.3736592751039425,0.4753547788797237,1D,TRXUSDT,SuperTrend (stock-tuned),2019-2026
2702,0.6824574389341229,0.6877668687575917,0.34433986867194477,0.1669949219023017,2.5714285714285716,0.6388888888888888,0.09745762711864406,0.2264480316212765,0.25494881565808775,0.3842277953885688,0.5335951637968298,0.4753547788797237,1D,TRXUSDT,Online directional-change (stock-tuned),2019-2026
2702,0.7187268689859363,0.6816385012385362,0.3497475781360374,0.05286134638312691,2.0714285714285716,0.7241379310344828,0.2309322033898305,0.45813913361756375,0.4396090757664752,0.11597638637140997,0.35032081758739825,0.4753547788797237,1D,TRXUSDT,EMA cross (stock calm-tuned),2019-2026
2702,0.6783863804589193,0.6725749088999571,0.31848297633993433,0.10721334209777474,2.4285714285714284,0.6764705882352942,0.2492540494458653,0.35079565267991797,0.4650050361744383,0.24320096268491262,0.44499086287444367,0.4753547788797237,1D,TRXUSDT,SuperTrend (stock calm-tuned),2019-2026
2702,0.6994818652849741,0.6919446079913435,0.3558806678770137,-0.003696548621713761,1.7142857142857142,0.6666666666666666,0.1127295197740113,0.3679579867311925,0.4034113848509646,-0.016464349850964403,0.28193004419959383,0.4753547788797237,1D,TRXUSDT,Online directional-change (stock calm-tuned),2019-2026
2189,0.6555504796710827,0.678327084848824,0.3375349280614823,0.16918813752952266,11.3,0.5486725663716814,0.07037250384024578,0.28895889572507494,0.21954581076697197,0.3451277107051345,0.40357418470949524,0.3768679861209555,1D,DOGEUSDT,"STOCK model (accurate, unchanged)",all history
2189,0.6276838739150297,0.641739410217671,0.268200996490936,0.2590765829292875,3.5,0.6571428571428571,0.2002518034571934,0.33643676033732417,0.2928297920475925,0.5635363409196823,0.5217131393507842,0.3768679861209555,1D,DOGEUSDT,"STOCK model (calm, unchanged)",all history
2189,0.6637734125171311,0.6534609143304795,0.29431736797918484,0.18296839453530836,8.5,0.5647058823529412,0.20879270450524023,0.5152051127838128,0.32639125014632314,0.382658544057325,0.4263621483782939,0.3768679861209555,1D,DOGEUSDT,EMA200,all history
2189,0.6852444038373686,0.6713320463320464,0.3306652561583078,0.3740027604101872,6.5,0.5846153846153846,0.1154474033261912,0.3027170316439505,0.255641246003779,0.8101915456956141,0.6769809970085685,0.3768679861209555,1D,DOGEUSDT,EMA cross (stock-tuned),all history
2189,0.697121973503883,0.6812955812955812,0.3512730770750834,0.27272123702153694,15.1,0.5364238410596026,0.083088954056696,0.2863989249870491,0.22699710190635178,0.5642726001120748,0.5408492981694726,0.3768679861209555,1D,DOGEUSDT,Price vs EMA (stock-tuned),all history
2189,0.6884422110552764,0.6373803928151753,0.28421308615910523,0.11078602230317107,5.2,0.5961538461538461,0.07406040928768201,0.19391306616764648,0.25212680880546967,0.2315912660644339,0.49329098637359264,0.3768679861209555,1D,DOGEUSDT,SuperTrend (stock-tuned),all history
2189,0.619004111466423,0.5836079868688564,0.1644355528154853,-0.25942934811478857,4.9,0.5918367346938775,0.13866843033509701,0.37760075504401575,0.2792260722100742,-0.5854103875662486,-0.16435934704467012,0.3768679861209555,1D,DOGEUSDT,Online directional-change (stock-tuned),all history
2189,0.6432160804020101,0.6290064909630126,0.24776728078111998,0.2193778195173781,2.7,0.7037037037037037,0.31623745089480576,0.5390548763527276,0.3901415294032152,0.4777555236987722,0.4866397778224548,0.3768679861209555,1D,DOGEUSDT,EMA cross (stock calm-tuned),all history
2189,0.6564641388761991,0.6621561001995785,0.30758206116758907,0.07681738459804614,3.5,0.6571428571428571,0.19987498046569777,0.46657303807230455,0.31236595657135435,0.16078683276933614,0.30038222825495003,0.3768679861209555,1D,DOGEUSDT,SuperTrend (stock calm-tuned),all history
2189,0.6724531749657378,0.6239806576763098,0.2535774459531414,-0.09299690219894931,2.3,0.6956521739130435,0.2595899470899471,0.5220470458775849,0.4770215243939127,-0.21110626481317238,0.13266737782742882,0.3768679861209555,1D,DOGEUSDT,Online directional-change (stock calm-tuned),all history
2589,0.6396292004634995,0.6622847807849104,0.31423955869151293,0.12498710876386045,8.5625,0.5620437956204379,0.10229568411386594,0.31839149309088466,0.23876674617798868,0.26685254194514724,0.33054745257762963,0.32324231763116806,1D,DOGEUSDT,"STOCK model (accurate, unchanged)",2019-2026
2589,0.5998455001931248,0.6181015041934235,0.2284979860599867,0.21632030251729584,2.4375,0.6923076923076923,0.27599090318388564,0.3976343456600045,0.35310359121485774,0.5063143679111958,0.46089680143919604,0.32324231763116806,1D,DOGEUSDT,"STOCK model (calm, unchanged)",2019-2026
2589,0.641946697566628,0.6233779186560521,0.24322461597286169,0.17729411121224198,5.75,0.5760869565217391,0.2873514431239389,0.4854338484996711,0.4010255287901397,0.4014708120737666,0.411631916246674,0.32324231763116806,1D,DOGEUSDT,EMA200,2019-2026
2589,0.6720741599073001,0.6577302534526153,0.3100518246660477,0.34124865265989235,4.5,0.6111111111111112,0.17558187015108206,0.3027170316439505,0.2898565168569394,0.7968139332207741,0.6447745583088147,0.32324231763116806,1D,DOGEUSDT,EMA cross (stock-tuned),2019-2026
2589,0.6852066434916957,0.6705308419942685,0.33585016498344245,0.26991921033325156,10.625,0.5470588235294118,0.10001562744178777,0.2863989249870491,0.2774620863354571,0.6046008455451294,0.536895315020482,0.32324231763116806,1D,DOGEUSDT,Price vs EMA (stock-tuned),2019-2026
2589,0.6647354190807262,0.6308959995074106,0.26707221340762066,0.09263584021883195,3.6875,0.6440677966101694,0.1443194249101422,0.3706748842627504,0.2640623072313695,0.20733697658692174,0.4227371139611509,0.32324231763116806,1D,DOGEUSDT,SuperTrend (stock-tuned),2019-2026
2589,0.6056392429509463,0.6027536257911574,0.1988035352639348,-0.21789463989282634,3.0625,0.5918367346938775,0.13866843033509701,0.37760075504401575,0.28287806784330294,-0.5296523945467325,-0.15476289920350023,0.32324231763116806,1D,DOGEUSDT,Online directional-change (stock-tuned),2019-2026
2589,0.6226342217072228,0.604154106065776,0.2048639183918347,0.19710874000427508,2.0,0.71875,0.4177985285795133,0.47157160099454476,0.390745753373137,0.46208014323575985,0.45153273076708145,0.32324231763116806,1D,DOGEUSDT,EMA cross (stock calm-tuned),2019-2026
2589,0.6098879876400155,0.614438832973726,0.2208436595630769,0.03993738207656366,2.5625,0.6829268292682927,0.2909356725146199,0.46657303807230455,0.362639236854584,0.08587979851926061,0.22970882947282212,0.32324231763116806,1D,DOGEUSDT,SuperTrend (stock calm-tuned),2019-2026
2589,0.6508304364619544,0.6385115720014265,0.27099105634788995,-0.08101705966137066,1.4375,0.6956521739130435,0.2595899470899471,0.5220470458775849,0.4258826712080721,-0.19791249725387292,0.0951810704081932,0.32324231763116806,1D,DOGEUSDT,Online directional-change (stock calm-tuned),2019-2026
2342,0.6874466268146883,0.6923150068207835,0.38888593453839554,0.013313978546965657,8.25,0.5606060606060606,0.1259009009009009,0.40103481374467853,0.3452530933937101,0.0028041227594875766,0.29780583780815223,0.48293210357964866,1D,ZECUSDT,"STOCK model (accurate, unchanged)",all history
2342,0.6656703672075149,0.6704032856792805,0.34443661007825477,-0.03882658332493706,3.125,0.66,0.1936936936936937,0.43274316615625685,0.4358735073116073,-0.12789089102163764,0.21440038462788424,0.48293210357964866,1D,ZECUSDT,"STOCK model (calm, unchanged)",all history
2342,0.7241673783091375,0.7237622929535639,0.4472008684685036,0.011219230672306074,7.3125,0.5726495726495726,0.1789607558139535,0.47699345623694167,0.3899725566805812,0.0007757528169318589,0.3039471935097159,0.48293210357964866,1D,ZECUSDT,EMA200,all history
2342,0.697267292912041,0.6967113949142191,0.3931791316240267,0.1296693832983102,4.5,0.6111111111111112,0.13733500942803267,0.427849768537929,0.3947884808227932,0.361390721026799,0.5429786774489909,0.48293210357964866,1D,ZECUSDT,EMA cross (stock-tuned),all history
2342,0.7049530315969257,0.7042797216096317,0.40839950764404903,0.13804216436624528,11.125,0.5449438202247191,0.12165681306306306,0.31279867109916326,0.31957707296675386,0.3568077126890516,0.5465308784554275,0.48293210357964866,1D,ZECUSDT,Price vs EMA (stock-tuned),all history
2342,0.6784799316823228,0.6738886511672134,0.35349449046200476,0.11036247154514442,3.5,0.625,0.12182539682539682,0.2768199497945837,0.31957707296675386,0.309043581511625,0.6077383367350253,0.48293210357964866,1D,ZECUSDT,SuperTrend (stock-tuned),all history
2342,0.6579846285226302,0.6585749865595822,0.3166788302559224,0.0012635608925901222,5.0,0.6,0.07874503968253968,0.25035952684905693,0.25171193907815664,-0.018303354645621633,0.31937960095450674,0.48293210357964866,1D,ZECUSDT,Online directional-change (stock-tuned),all history
2342,0.6686592655849701,0.6683687538629772,0.33637601922480764,0.0564685313296562,2.0625,0.7575757575757576,0.29137031768610716,0.551377547161463,0.48058743275645643,0.1569178994795289,0.3943806057085174,0.48293210357964866,1D,ZECUSDT,EMA cross (stock calm-tuned),all history
2342,0.6912894961571306,0.6956778542144396,0.3946124484031236,0.12461734524744532,2.0,0.75,0.18277599633531838,0.47720412936395806,0.44184443912982174,0.3575501218513113,0.5111929210415468,0.48293210357964866,1D,ZECUSDT,SuperTrend (stock calm-tuned),all history
2342,0.7164816396242528,0.711746742298732,0.4312609577250327,-0.01037097233747023,2.625,0.6904761904761905,0.16271373414230555,0.3936150677141632,0.38631236733617846,-0.04204743266451557,0.29459287148122043,0.48293210357964866,1D,ZECUSDT,Online directional-change (stock calm-tuned),all history
2742,0.6914660831509847,0.6960467599017828,0.39513485875642995,0.07512997216149146,6.818181818181818,0.5666666666666667,0.1259009009009009,0.31576752930483953,0.3506921996233827,0.20191054461934826,0.3700802682570097,0.38973011313813594,1D,ZECUSDT,"STOCK model (accurate, unchanged)",2019-2026
2742,0.6725018234865062,0.6767241379310345,0.35570426162248053,0.021321527404165094,2.5454545454545454,0.6785714285714286,0.17009262783910672,0.36506655665897236,0.40425096421546597,0.05412035213394833,0.2731574212414995,0.38973011313813594,1D,ZECUSDT,"STOCK model (calm, unchanged)",2019-2026
2742,0.7107950401167031,0.709852674282054,0.4196877629981977,-0.00676331271599604,6.136363636363637,0.5851851851851851,0.21274156567310842,0.4490394141633138,0.3965653648097852,-0.053402732832221196,0.21590161620772383,0.38973011313813594,1D,ZECUSDT,EMA200,2019-2026
2742,0.6998541210795041,0.6984957830682182,0.3973071576873789,0.1788880553888392,3.590909090909091,0.6455696202531646,0.15084852294154621,0.35549835539060426,0.38892319555573995,0.54709706957007,0.616722048608611,0.38973011313813594,1D,ZECUSDT,EMA cross (stock-tuned),2019-2026
2742,0.7107950401167031,0.7093466424682395,0.4191592640362756,0.1889063764423208,8.772727272727273,0.5595854922279793,0.12734877734877734,0.26006344577272644,0.31957707296675386,0.5516528136766202,0.6261185091174097,0.38973011313813594,1D,ZECUSDT,Price vs EMA (stock-tuned),2019-2026
2742,0.6973012399708242,0.6930457990818832,0.3911400580504718,0.16693589503801626,2.8181818181818183,0.6612903225806451,0.12732185072610602,0.2559377199142968,0.33442431656435545,0.5132947683306568,0.692066161349642,0.38973011313813594,1D,ZECUSDT,SuperTrend (stock-tuned),2019-2026
2742,0.6294675419401896,0.6342212020924523,0.27104349945683515,-0.007387830644447055,3.6363636363636362,0.6,0.07874503968253968,0.25035952684905693,0.2680064880217938,-0.04233875506888094,0.2260837095496758,0.38973011313813594,1D,ZECUSDT,Online directional-change (stock-tuned),2019-2026
2742,0.6575492341356673,0.6569355183089569,0.31359287017011594,0.017274015343132866,1.6818181818181819,0.7837837837837838,0.3103349828701941,0.551377547161463,0.48049954587109706,0.04583961521583195,0.27077462608359143,0.38973011313813594,1D,ZECUSDT,EMA cross (stock calm-tuned),2019-2026
2742,0.6889132020423049,0.6924100565816163,0.38608498846317285,0.13719251320170972,1.7272727272727273,0.7631578947368421,0.22141322511339223,0.3930261415514481,0.42934915118922845,0.42482699599837737,0.5068183561306576,0.38973011313813594,1D,ZECUSDT,SuperTrend (stock calm-tuned),2019-2026
2742,0.6794310722100656,0.6793962848297214,0.35828220793167576,-0.01671302206797287,1.9090909090909092,0.6904761904761905,0.16271373414230555,0.3936150677141632,0.38435956791761955,-0.06281165654896449,0.2080848410074975,0.38973011313813594,1D,ZECUSDT,Online directional-change (stock calm-tuned),2019-2026
2090,0.7267942583732058,0.7288289311679175,0.4663612893662083,-0.1213759119718679,12.8,0.5390625,0.055261017139330695,0.2421421379559608,0.29067344918027344,-0.33071155941795644,-0.23237362961993072,-0.04642796066126321,1D,BCHUSDT,"STOCK model (accurate, unchanged)",all history
2090,0.7215311004784689,0.7242273613391181,0.4642466276144719,0.07817936332078795,3.2,0.625,0.09766214177978884,0.2645530757963938,0.34793645774289844,0.16982427740055697,0.07339125787725807,-0.04642796066126321,1D,BCHUSDT,"STOCK model (calm, unchanged)",all history
2090,0.645933014354067,0.6453667331144466,0.2912386971395272,0.04765387747647839,8.5,0.5411764705882353,0.2552150913264797,0.3316764346754503,0.33791393785879886,0.07877759044723544,0.02106687173431987,-0.04642796066126321,1D,BCHUSDT,EMA200,all history
2090,0.7019138755980862,0.7007834486397748,0.40443644330968836,-0.024647611244661034,9.0,0.5555555555555556,0.07140452747622654,0.21913552636031838,0.2888338626122261,-0.09133763611305788,-0.09282316463770705,-0.04642796066126321,1D,BCHUSDT,EMA cross (stock-tuned),all history
2090,0.6889952153110048,0.6878884263602252,0.37833082152930025,-0.04893448742931383,19.2,0.5260416666666666,0.05291873544839967,0.2434009275810973,0.24629458331733867,-0.18633434042542502,-0.15537114877110428,-0.04642796066126321,1D,BCHUSDT,Price vs EMA (stock-tuned),all history
2090,0.6679425837320574,0.6662501465759849,0.3376508107701918,0.035495297175740195,4.6,0.6086956521739131,0.07978385251112524,0.22494712037684267,0.22319476144042655,0.06521829039059135,0.014615277034181145,-0.04642796066126321,1D,BCHUSDT,SuperTrend (stock-tuned),all history
2090,0.738755980861244,0.7387081525562852,0.47736907712998256,0.2963874052944316,3.6,0.6388888888888888,0.07090830307032024,0.2434009275810973,0.23109558366752872,0.6763852759494983,0.43342335846201063,-0.04642796066126321,1D,BCHUSDT,Online directional-change (stock-tuned),all history
2090,0.6870813397129186,0.6865701585952158,0.3737021911981841,0.18211716778342618,2.1,0.7142857142857143,0.23313204910669727,0.29523340192420855,0.35576723389505893,0.41592087522505855,0.2423186963686641,-0.04642796066126321,1D,BCHUSDT,EMA cross (stock calm-tuned),all history
2090,0.6660287081339713,0.6661246408888368,0.3321835566015908,0.0691657447701139,2.8,0.6071428571428571,0.15982672138622891,0.3074382473600664,0.3540520615113637,0.15033291496739487,0.06601846084868966,-0.04642796066126321,1D,BCHUSDT,SuperTrend (stock calm-tuned),all history
2090,0.7382775119617225,0.7381236808161351,0.47629863400517936,0.01593636646722014,2.4,0.7083333333333334,0.141384778012685,0.3463444969234416,0.3739814972009854,0.02801452255317312,-0.012728490161113779,-0.04642796066126321,1D,BCHUSDT,Online directional-change (stock calm-tuned),all history
2490,0.7136546184738956,0.7043437174139728,0.417472543852989,-0.11426529415101504,12.307692307692308,0.5375,0.0718954248366013,0.27238587998641073,0.2993087236820889,-0.32095499008209954,-0.1823855523781351,0.03160946498696688,1D,BCHUSDT,"STOCK model (accurate, unchanged)",2019-2026
2490,0.7192771084337349,0.7057872784150157,0.4307192199686008,0.08595969880122122,2.923076923076923,0.631578947368421,0.1568627450980392,0.28296505218595697,0.37346285534178547,0.19302699841547913,0.1369225029328426,0.03160946498696688,1D,BCHUSDT,"STOCK model (calm, unchanged)",2019-2026
2490,0.6188755020080321,0.623344629822732,0.245951023792922,-0.02295823487569141,8.76923076923077,0.543859649122807,0.17647058823529413,0.31477394866806013,0.38950413586308125,-0.08953425994007522,-0.03852089465360755,0.03160946498696688,1D,BCHUSDT,EMA200,2019-2026
2490,0.6763052208835342,0.6835994525547445,0.3675104054275988,-0.012699971539045157,8.692307692307692,0.5575221238938053,0.09883720930232558,0.22339648023017794,0.3044945081131833,-0.06482641856208861,-0.02302898130891137,0.03160946498696688,1D,BCHUSDT,EMA cross (stock-tuned),2019-2026
2490,0.668273092369478,0.6752411366006257,0.35059836643816195,-0.0504791398396791,17.76923076923077,0.5281385281385281,0.060085836909871244,0.26022530201331256,0.2784994630270273,-0.19086770994041852,-0.10974164698360969,0.03160946498696688,1D,BCHUSDT,Price vs EMA (stock-tuned),2019-2026
2490,0.668273092369478,0.6742635557872784,0.3480058560520939,0.07070580539249609,4.0,0.6153846153846154,0.08264462809917356,0.26022530201331256,0.23272527928844636,0.15241349384123248,0.14163937906437088,0.03160946498696688,1D,BCHUSDT,SuperTrend (stock-tuned),2019-2026
2490,0.7590361445783133,0.75413842544317,0.5113858112544829,0.26385971206014797,2.769230769230769,0.6388888888888888,0.08173076923076923,0.278270090744024,0.26357084712447887,0.6174532730815029,0.40865693734707786,0.03160946498696688,1D,BCHUSDT,Online directional-change (stock-tuned),2019-2026
2490,0.6457831325301204,0.6506484619395203,0.3004428624865255,0.04182380664974279,2.1538461538461537,0.6785714285714286,0.2918454935622318,0.2930055410166462,0.36588323584424437,0.09100101624653592,0.07832978180047581,0.03160946498696688,1D,BCHUSDT,EMA cross (stock calm-tuned),2019-2026
2490,0.6317269076305221,0.6334756256517206,0.26561091266103315,0.06174424683753147,2.6153846153846154,0.6470588235294118,0.2644628099173554,0.28055375631806045,0.35365370407886926,0.1365755692302337,0.11072892768005463,0.03160946498696688,1D,BCHUSDT,SuperTrend (stock calm-tuned),2019-2026
2490,0.7586345381526104,0.754180787278415,0.5108061035493023,0.041707401357546026,1.8461538461538463,0.7083333333333334,0.19186046511627908,0.3962756979326325,0.41196271683721297,0.09194302580879622,0.07804204678956123,0.03160946498696688,1D,BCHUSDT,Online directional-change (stock calm-tuned),2019-2026
1832,0.7827510917030568,0.7715491148774507,0.54898632874264,0.10422897056094596,18.666666666666668,0.5267857142857143,0.06708104617371649,0.17416950573596518,0.18496297402877285,0.18935611475415942,0.07892732189537853,-0.07505188076491535,1D,SOLUSDT,"STOCK model (accurate, unchanged)",all history
1832,0.7838427947598253,0.7705532982894302,0.550263683693538,0.09790679611794224,4.666666666666667,0.6071428571428571,0.08839933073061908,0.21618302550392732,0.2687730388756919,0.21032678241366196,0.08713041170102041,-0.07505188076491535,1D,SOLUSDT,"STOCK model (calm, unchanged)",all history
1832,0.6943231441048034,0.7120604317006116,0.42166350879811354,0.2507216728274427,7.666666666666667,0.5652173913043478,0.16618721930313793,0.2455244924843923,0.3427428853832218,0.5494694292673075,0.38235858061824995,-0.07505188076491535,1D,SOLUSDT,EMA200,all history
1832,0.7172489082969432,0.7341378450823728,0.4645262748511784,0.24870399357984743,11.666666666666666,0.5428571428571428,0.05312654677445966,0.1500005334824339,0.20917128835415405,0.5350289787802527,0.35310794864054923,-0.07505188076491535,1D,SOLUSDT,EMA cross (stock-tuned),all history
1832,0.722707423580786,0.7384121207209663,0.4722082547210012,0.33076941763860945,21.666666666666668,0.5230769230769231,0.02776402867146969,0.15182166869812408,0.2259048929618177,0.6962018945753025,0.4796668094195739,-0.07505188076491535,1D,SOLUSDT,Price vs EMA (stock-tuned),all history
1832,0.7385371179039302,0.7638778890652953,0.5312555980972589,0.3362422629852136,6.666666666666667,0.55,0.023932611046948615,0.1033643847801143,0.14989568383440027,0.7463922507774223,0.5807226107907206,-0.07505188076491535,1D,SOLUSDT,SuperTrend (stock-tuned),all history
1832,0.6697598253275109,0.6814522714072939,0.3585235419555496,0.055155843860855334,6.333333333333333,0.5526315789473685,0.047152292974167315,0.17298264497666857,0.24087481157021504,0.10914300363642242,0.025416135100167766,-0.07505188076491535,1D,SOLUSDT,Online directional-change (stock-tuned),all history
1832,0.7259825327510917,0.7423646898909269,0.4803701834662862,0.2533208836695539,3.3333333333333335,0.65,0.13810060679389174,0.2552253101975378,0.3345563380658421,0.5663689196032037,0.3891522827748943,-0.07505188076491535,1D,SOLUSDT,EMA cross (stock calm-tuned),all history
1832,0.7270742358078602,0.7415616516066291,0.477754147029971,0.04536611005724967,5.333333333333333,0.5625,0.0540798181451539,0.1565691839330259,0.24087481157021504,0.08946041961437595,0.011305269565775919,-0.07505188076491535,1D,SOLUSDT,SuperTrend (stock calm-tuned),all history
1832,0.6664847161572053,0.672294688036817,0.3395030832774355,0.1697502137568942,2.6666666666666665,0.6875,0.17783552402427175,0.25184831883891234,0.35795932163663674,0.3783965996854943,0.22386790054244698,-0.07505188076491535,1D,SOLUSDT,Online directional-change (stock calm-tuned),all history
2232,0.7737455197132617,0.7564279362564197,0.5269285107071187,0.1451347104699125,11.166666666666666,0.5447761194029851,0.08096694335226445,0.26434768073748416,0.2622863232429896,0.3835993456632659,0.5499269759498023,0.5053925491545135,1D,SOLUSDT,"STOCK model (accurate, unchanged)",2019-2026
2232,0.7567204301075269,0.7347737159252044,0.4898811964287109,0.21270835831733426,2.6666666666666665,0.65625,0.10050041701417849,0.22270627388524344,0.37867725512090356,0.609796398601679,0.6505162427412448,0.5053925491545135,1D,SOLUSDT,"STOCK model (calm, unchanged)",2019-2026
2232,0.6989247311827957,0.7098123974948762,0.4135377127145177,0.22412363459783188,5.25,0.5873015873015873,0.11822398210782965,0.30313932228680074,0.296842950536809,0.633909677637444,0.802406356803738,0.5053925491545135,1D,SOLUSDT,EMA200,2019-2026
2232,0.7316308243727598,0.7459377100345006,0.48552854478046464,0.23805428085524985,6.916666666666667,0.5662650602409639,0.07814407814407814,0.2655328286497916,0.2295339168610332,0.668963180921753,0.8284220656428706,0.5053925491545135,1D,SOLUSDT,EMA cross (stock-tuned),2019-2026
2232,0.7396953405017921,0.75246571698268,0.49777098282456655,0.25114955157736435,13.75,0.5333333333333333,0.05582191780821918,0.23689677807520215,0.3018581413035669,0.6832729360199161,0.8425276415536642,0.5053925491545135,1D,SOLUSDT,Price vs EMA (stock-tuned),2019-2026
2232,0.7352150537634409,0.7499637425029855,0.4936138445449904,0.2817566099964651,3.8333333333333335,0.5869565217391305,0.07141356416505588,0.20696457414052424,0.17420642461031868,0.8069085499192364,0.92897312931849,0.5053925491545135,1D,SOLUSDT,SuperTrend (stock-tuned),2019-2026
2232,0.657258064516129,0.651540591407429,0.3004306589323866,0.22081326731559894,3.1666666666666665,0.5526315789473685,0.047152292974167315,0.17298264497666857,0.2568554673650238,0.6316437048737562,0.6865851307437135,0.5053925491545135,1D,SOLUSDT,Online directional-change (stock-tuned),2019-2026
2232,0.7155017921146953,0.726024678302768,0.44529681301566104,0.23667751620627736,2.25,0.7037037037037037,0.14177384662657477,0.3037706569621861,0.37226972559487526,0.6810202824848981,0.8163009088796757,0.5053925491545135,1D,SOLUSDT,EMA cross (stock calm-tuned),2019-2026
2232,0.7258064516129032,0.7313547375495899,0.45552395408922586,0.11210856891826833,3.1666666666666665,0.6052631578947368,0.08361464173540376,0.29533931893708143,0.29294096329315517,0.3151647187923225,0.545690955140057,0.5053925491545135,1D,SOLUSDT,SuperTrend (stock calm-tuned),2019-2026
