,y_ret,y_ret,y_ret,y_orc,y_orc,y_orc
,2019-21,2022-23,2024-26,2019-21,2022-23,2024-26
h4_price_h4_ema_slope_50,-0.0033087830288151543,-0.0017373867458966297,-0.03147814423880668,-0.01280893309704828,-0.011974065576123849,-0.03625017281323828
h4_price_h4_er_96,-0.02134833973418071,-0.015926379155099646,-0.011213135387167839,-0.03062149411196552,-0.01867177038703627,0.0001537495358066021
h4_price_h4_mom_24,0.016608075210124196,0.005069882891716837,-0.02373033807857461,-0.0008778114420371352,-0.005806038824906767,-0.03440734823587904
h4_price_h4_mom_384,-0.0029458955994969283,-0.023205902706342263,0.020655942993538456,-0.023385186428664717,-0.012763632403426595,0.01716787155466204
h4_price_h4_mom_96,-0.02081661237272403,-0.017622351837849215,-0.008924422577559099,-0.027338554469406806,-0.019879015590850924,0.0006106584385866531
h4_price_h4_ru_96,-0.011196839450935081,-0.003682845760669462,-0.020404219546071356,-0.016423712342079733,-0.0030527648452176592,-0.01171751250609887
h4_price_h4_st_24_4.0,0.017236503413860182,0.007530011836406447,-0.030228267398953068,0.015328552881761603,0.02484320044354349,-0.024171069916981425
h4_price_h4_tstat_96,-0.012223709463813959,-0.01894092217095189,-0.016939525984407067,-0.02626323261557284,-0.01697197409032747,-0.011920238708553521
h4_price_h4_vol_ratio,-0.028347232284149704,-0.018131344033302188,-0.02448328359252583,-0.013336698060203267,-0.005648867998782281,-0.023504460286432938
h4_price_macdn_16_48,0.029516257023977976,0.01202610956290795,-0.02113682377133852,0.030535411279896563,0.03067120605714091,0.0028750543238027504
h4_price_macdn_32_96,0.014410950971560865,0.0014802187731284278,-0.031136791988074897,-0.0011951896143072571,0.004794328979577656,-0.027934058807957518
h4_price_macdn_8_24,0.03183631450263802,-0.005091925860811308,-0.007405500411593213,0.04804774473892115,0.03002829074870239,0.03474770507119285
h4_price_mkt_breadth_200,0.02042751162574208,-0.0031815352059614277,-0.03860093252095309,0.023760209247919994,-0.003204366626322064,-0.03468772415349408
h4_price_mkt_ema_dist_200,0.011832911069649232,0.0033288223176378695,-0.03837336435379857,0.01745610777283646,0.003407636769557909,-0.03629930446933782
h4_price_mkt_mom_21,0.014878471027719664,0.0009855879060247652,-0.004615406619182472,0.048770816602281886,0.01976392199376753,0.02506597900946861
h4_price_mkt_mom_252,-0.002895052634561135,-0.009832834138013058,-0.03708932050560809,-0.0029290582256462083,-0.0068400248503164285,-0.018654375383211463
h4_price_mkt_mom_63,0.007384976991350989,0.03156319385254991,-0.043470128499734584,0.014969066732691494,0.0035091171454808556,-0.04383179180824953
h4_price_mom_12,-0.002670134700442306,-0.015674220948034667,-0.01021895490272734,0.02376328184905252,0.011757491603117676,0.02621336591831558
h4_price_mom_192,0.014737572878970595,0.007365691521338924,-0.022557376736558055,0.015282615839631974,0.01643115794059191,-0.02570887525395016
h4_price_mom_24,0.03379395774695082,0.02576388907443583,-0.012790538758100767,0.04162942271880821,0.04369070514010476,0.019272318326014726
h4_price_mom_384,-0.01978753659282917,-0.02188065268563516,-0.013218659318376125,-0.026861496169419907,-0.021460624376576365,0.0013759963496884353
h4_price_mom_48,0.015804056091676677,0.03587994196687405,-0.028691069856434992,0.009884981925731173,0.023199094597036285,-0.004427738648107582
h4_price_mom_6,-0.0043544137850153875,0.0068687227635737536,-0.02203168155712565,0.02745536203308141,0.024696239533289255,-0.005560556548521278
h4_price_mom_96,0.025878840805522052,0.006188062596688471,-0.025477146244330673,0.009327965823200834,-0.005786547167336287,-0.03125501778348966
h4_price_nret_1,0.0031087983292927834,0.03218807862793871,-0.034296048386840416,0.012603441544219107,0.021200735608968957,-0.017397875900566184
h4_price_nret_126,0.004604283616670535,0.00209742190777229,-0.03462214467105912,-0.0047291561634155155,0.0016564815021076207,-0.03578070976489339
h4_price_nret_21,0.021557201889259026,0.007880695435635854,0.00022788599979017832,0.04068198146437563,0.03701713285761321,0.03437511042998409
h4_price_nret_252,0.0024646226165618845,-0.011729531433273932,-0.03233581560621801,-0.0037698566447113557,-0.0033154381353351914,-0.012908606440245718
h4_price_nret_5,0.00702957734508125,0.012971953327686747,-0.006989457491474116,0.03684111399969736,0.014843980109846333,-0.012288183666219643
h4_price_nret_63,0.009691846254015979,0.04138266861535422,-0.03742638201575815,0.007343287520241382,0.019426066595877867,-0.02218023041351802
h4_price_obv_slope_20,0.024007815250869147,-0.015013933828342707,0.017420088929571476,0.036155471543192874,0.01695588573804696,0.04246803962522305
h4_price_obv_slope_60,0.019238081700101328,0.024133043345828886,-0.030839300641068434,0.019200707507708525,0.008044794923011023,-0.021466349000287044
h4_price_rel_mom_252,0.0013655913296057864,0.007008328234505146,-0.006528600169722565,-0.002815630707920569,-0.014449196696194988,-0.004577458458177308
h4_price_rel_mom_63,-0.007078026274926652,0.011086945485733524,0.0005155245350904059,-0.00991162946081836,0.010216722480873353,0.007680037296661557
h4_price_rsi_14,0.026412896985199108,0.01720620730009692,-0.013361366171801281,0.04540370902942448,0.033061563936349514,0.024988639273211155
h4_price_rsi_56,0.021595650818962198,0.02042381281912209,-0.028532471371225332,0.017016206767756614,0.022192025622557288,-0.013547007990636184
h4_price_ru_12,-0.023731738372872235,0.01048376969505882,-0.019123354024237926,0.021112936794829618,0.02814347840076825,0.01936701688083109
h4_price_ru_192,0.009584212907116973,0.0166057033844641,-0.0320213202132022,0.013542008982363907,0.03697969649942201,-0.015903777588897272
h4_price_ru_24,-0.01450747009449127,0.0061332891583326665,-0.030196960884337543,0.03479214590864277,0.04426153225467111,0.028520848871025795
h4_price_ru_384,-0.005789671481347569,0.0011662734557229548,-0.01899208914569761,-0.012358728607474834,0.0005989817310572132,-0.006094805187558949
h4_price_ru_48,0.007296273957914434,0.004993734453027088,-0.02426350232494573,0.039861978310877455,0.042778928713748554,0.02755309473637224
h4_price_ru_6,-0.01978726879774828,0.022039629250619197,-0.02159831675836138,0.01917679921130455,0.034606973929443896,-0.0029739375938073187
h4_price_ru_96,0.013162716961533372,0.01520664281572881,-0.015347979061186012,0.027802607076350072,0.04594616837326959,0.01675931936072428
h4_price_since_hi_12,0.011565539236120914,0.013614873259607307,0.01630338396407227,-0.007345526764920951,0.00401342511119529,-0.012428604109204322
h4_price_since_hi_192,-0.00032913282245100595,0.007876019654312727,0.010901818320508738,-0.01352987158134289,-0.01842054457834902,0.026871141150133226
h4_price_since_hi_24,-0.015743066039072162,-0.0147684553088821,-0.0037941270885577527,-0.01632580290530411,-0.03305382915159938,-0.028227298850040272
h4_price_since_hi_384,0.02095534352123518,0.041269447910460055,0.013508840514761755,0.0227017234038297,0.027547899975001178,0.004426188753593463
h4_price_since_hi_48,-0.013258762458050688,-0.0438224245128504,0.022234458778696342,-0.009402711188425505,-0.02522746454993452,-0.006609370166266448
h4_price_since_hi_6,-0.020329112720120168,-0.008529293102020163,0.011034990194863203,-0.02795765311358911,-0.013451409463416386,0.010605153213272378
h4_price_since_hi_96,-0.01542783669661707,0.0007892050904563241,0.022279591012964395,-0.004407005148513166,-0.007498100336865321,0.022965561963852688
h4_price_since_lo_12,-0.0045992002622622374,-0.022668855822950862,0.007333511319609354,0.015674548380645748,0.003054311802167642,0.021954410782802136
h4_price_since_lo_192,0.01832599026957038,0.015554988524296709,-0.0371109331248351,0.004037630288208582,0.017781341966590647,-0.045640363716845433
h4_price_since_lo_24,0.027185416928051986,-0.01220545917508531,0.0018795032911569365,0.0436755831928719,0.02605230199569819,0.04000448229493503
h4_price_since_lo_384,-0.007840833533785951,-0.007610168087658908,-0.013647892292876385,-0.028631192723469534,-0.031118586007093718,-0.009655997812788863
h4_price_since_lo_48,0.02745409658221054,0.0011128359548880917,-0.006499995232510436,0.027004486825915386,0.022796267007244686,0.016529779983174286
h4_price_since_lo_6,0.0020438641579078043,-0.009900632967197398,0.023855087388083063,0.02603219345274932,0.01774173986866956,0.018143065182983587
h4_price_since_lo_96,0.01557845820853998,0.017143084252235652,0.009350953974656018,0.00223202211295237,0.016269036852227248,0.006441826569283604
h4_price_st_10_3.0,0.043546701284194245,0.02566068790094822,-0.007108962562493826,0.04905729452681684,0.03710345305542562,0.02232623047675375
h4_price_st_24_4.0,0.031124408594752295,0.03362220755659695,-0.00013825719652543755,0.04294153310922988,0.04624720619574818,0.027412054335581915
h4_price_st_48_3.0,0.032107638790518034,0.023895246467113163,-0.010923272023417918,0.045393392649870634,0.04567978238647197,0.04348663029994182
h4_price_trend_r2_150,-0.020727900438270053,0.002468812538575227,0.02120134379638372,-0.003487569583720096,-0.003978154492734198,0.016592860689901512
h4_price_trend_r2_50,0.010597783357427337,-0.022149844096091276,0.0022559760481325464,0.023937994372777105,-0.0006893240169397741,-0.0006143781854207053
h4_price_tsmom_30d,0.019432042972079122,0.007042394641287419,-0.03456874878826305,0.018591200390681517,0.011290310604204268,-0.030371422920956015
h4_price_tsmom_90d,-0.012775759141363863,-0.029663490697867057,-0.004814846598078459,-0.03700825481927211,-0.02026637361114203,0.012644039446675248
h4_price_tstat_24,0.022426855970309356,0.0014134218970847101,-0.004592522669412791,0.03691835458507531,0.03697969649942212,0.042012680616957176
h4_price_tstat_384,-0.012353608228866164,-0.018532125289564494,-0.01743025957391353,-0.02647686649692671,-0.01662236181961735,-0.012267415079729671
h4_price_tstat_96,0.009097130161535794,0.010852488450820208,-0.019451675136906377,-0.003229268705470023,-0.004988626772503224,-0.02960081536850606
h4_price_var_ratio_5_250,-0.04082824230894033,-0.0178648244978879,-0.01698147989231824,-0.03440301049186323,-0.023598518881537744,0.0014334974361644992
h4_price_vol_level,-0.013972570637043824,-0.005322375083162134,-0.007143606319784168,-0.002457822883480565,0.01596954598669864,0.0013391088602510148
h4_price_vol_ratio,-0.029056766809265056,-0.01774792996481145,-0.0076206731059558774,-0.01107450118982245,0.008803422611312728,0.005629216875499443
h4_price_vol_z,-0.008311501373391539,0.034150570846102624,-0.008132065816782164,0.01008782976351874,0.010200634128592956,0.012357928919357719
h4_st48_4,0.0327127035263739,0.02667666838557292,0.004827083154552492,0.026162338548660014,0.02200236870048189,0.02094310461230009
