n,acc,bal_acc,mcc,capture,flips_per_oracle_flip,flip_precision,entry_lag_frac,missed_move_frac,exit_giveback_frac,ls_sharpe,lf_sharpe,bh_sharpe,set,ticker,clf
3772,0.7738600212089077,0.7640713755349915,0.5155441996649214,0.08799486330432564,2.08,0.75,0.18181818181818182,0.40776163140238997,0.3296451844342558,0.20548587948870167,0.31796873742078324,0.25494472729637313,B,FBIN,Crypto model C
3772,0.7497348886532343,0.7283703878130044,0.4522269256483303,0.024955402219295028,1.84,0.7391304347826086,0.23529411764705882,0.4450038647320733,0.45809787083139125,0.052143248525336375,0.218063340213373,0.25494472729637313,B,FBIN,EMA cross (calm-tuned)
3772,0.7725344644750796,0.7705205129696641,0.522974927662777,0.2170598650629366,2.12,0.7358490566037735,0.10526315789473684,0.36066300667783496,0.35572169964842404,0.5219057665677398,0.5615673958437594,0.25494472729637313,B,FBIN,SuperTrend (calm-tuned)
3772,0.8170731707317073,0.7941424132543189,0.5925304341426406,0.19897049948647802,1.8,0.7555555555555555,0.11538461538461539,0.3976804771344625,0.3840796095857897,0.4791424696791857,0.48193685462691355,0.25494472729637313,B,FBIN,Online directional-change (calm-tuned)
3888,0.7127057613168725,0.647584037384219,0.3385403478700437,0.02286309560804675,2.230769230769231,0.6896551724137931,0.16683715220949263,0.3778752162875737,0.4352769757978763,0.043036909503703626,0.1693666098460882,0.2065957680111228,B,C,MODEL calm
3888,0.7111625514403292,0.6770555275233903,0.3618054547858308,0.0027734179906760527,2.0,0.75,0.16559389713332143,0.40721906285848397,0.4622221300782198,-0.0034484367586413377,0.14714482851627203,0.2065957680111228,B,C,Crypto model C
3888,0.7211934156378601,0.7119669648670017,0.41405485392068314,0.06586627260676325,2.0,0.6923076923076923,0.19316012002182215,0.4197559883195282,0.48797785535879334,0.14618329594860516,0.3063544088347536,0.2065957680111228,B,C,EMA cross (calm-tuned)
3888,0.7008744855967078,0.7017316507141789,0.38951963048342736,0.009901715920289133,3.076923076923077,0.6625,0.1458966565349544,0.38270927112145525,0.36899638615098546,0.00805828671613218,0.18307109321242426,0.2065957680111228,B,C,SuperTrend (calm-tuned)
3888,0.7590020576131687,0.7234977575384587,0.46357884281232326,-0.04414644961940266,1.2307692307692308,0.84375,0.29537724180581326,0.46723653922253316,0.4710954762334163,-0.11085147821958384,0.07042647021957114,0.2065957680111228,B,C,Online directional-change (calm-tuned)
3702,0.7190707725553754,0.7151490106115941,0.4550746487279579,0.08834986729825953,2.04,0.7058823529411765,0.19023809523809523,0.4340655943754046,0.3961693336169851,0.20015256323353076,0.08305578178574502,-0.07672011062750635,B,KORS,MODEL calm
3702,0.7474338195569962,0.7464649680133524,0.4947956103146272,-0.0066910571663557575,1.68,0.7619047619047619,0.20344827586206898,0.47679198810631374,0.47798857911916837,-0.020890495545182575,-0.07143649429810472,-0.07672011062750635,B,KORS,Crypto model C
3702,0.7034035656401945,0.7036770407276689,0.4072570388424861,0.0394246660680431,1.6,0.725,0.28735632183908044,0.4943601327055595,0.506630982558169,0.08714252565228119,0.008363552561360753,-0.07672011062750635,B,KORS,EMA cross (calm-tuned)
3702,0.6828741220961643,0.6836319775940142,0.36764531784354887,-0.09002568855736366,2.92,0.6438356164383562,0.15662323561346364,0.38795213959265606,0.36098710838430026,-0.21958868642278315,-0.2277184917001747,-0.07672011062750635,B,KORS,SuperTrend (calm-tuned)
3702,0.7558076715289033,0.7534132476267383,0.5176967724157743,0.07049592119048971,1.64,0.7560975609756098,0.18482758620689654,0.4314875556827594,0.4175392162980255,0.15966159546545497,0.0573932836951585,-0.07672011062750635,B,KORS,Online directional-change (calm-tuned)
3784,0.766384778012685,0.7053789731051345,0.46347246950810256,0.21205736161977692,2.3,0.6956521739130435,0.20552147239263804,0.2919696720096468,0.3449706643994397,0.4323505055570061,0.39232736814786806,0.13773471634965173,B,CMA,MODEL calm
3784,0.7626849894291755,0.7268053998075874,0.467503634792059,0.11309933142671207,2.4,0.7083333333333334,0.18421052631578946,0.3675560839241118,0.3520882791561172,0.2264308314168,0.2668972097149682,0.13773471634965173,B,CMA,Crypto model C
3784,0.6974101479915433,0.6861220900662414,0.3617958105315555,0.09781728002941138,2.5,0.68,0.2804878048780488,0.406916036340164,0.4296129249797475,0.19434455626760883,0.2782497394622489,0.13773471634965173,B,CMA,EMA cross (calm-tuned)
3784,0.7026955602536998,0.7060386295812882,0.39545619546815347,0.14612535671180854,3.2,0.65625,0.15476190476190477,0.27699910641410197,0.3320358233570827,0.2921942878830134,0.3697893876686879,0.13773471634965173,B,CMA,SuperTrend (calm-tuned)
3784,0.7328224101479915,0.6950000306389446,0.4009319218887294,0.1598889052220068,1.6,0.8125,0.25625,0.389899775510576,0.4036763549589006,0.32653005545562247,0.34154109392197085,0.13773471634965173,B,CMA,Online directional-change (calm-tuned)
2769,0.7053087757313109,0.6610084613111201,0.35820529349383345,0.04972914286124401,1.896551724137931,0.7454545454545455,0.19402985074626866,0.3962343833107277,0.46682972652581134,0.13416925344825445,0.43173316413624,0.5812517725608326,B,LITE,MODEL calm
2769,0.7215601300108342,0.7069890648773494,0.4147403777567717,-0.023919782190074363,1.793103448275862,0.75,0.20238095238095238,0.5045233176761527,0.4576347324278123,-0.07702414786463366,0.3367970289355039,0.5812517725608326,B,LITE,Crypto model C
2769,0.6424702058504875,0.6180333745635256,0.23986261440376985,-0.040657352859518124,1.6896551724137931,0.673469387755102,0.3968253968253968,0.5441706998420842,0.5260215646168125,-0.12465563478665187,0.28190314398703126,0.5812517725608326,B,LITE,EMA cross (calm-tuned)
2769,0.7345612134344529,0.7317747955821667,0.45621165094921773,0.06547764255594142,1.896551724137931,0.7636363636363637,0.14835164835164835,0.42430695899800186,0.39741291430871456,0.17942068797756228,0.524501005207288,0.5812517725608326,B,LITE,SuperTrend (calm-tuned)
2769,0.7547851209823041,0.7346328141248071,0.47839929252916985,0.047898085646656846,1.5517241379310345,0.7555555555555555,0.15730337078651685,0.428750756985925,0.45098269050955747,0.13047956241215342,0.45398072846804505,0.5812517725608326,B,LITE,Online directional-change (calm-tuned)
2458,0.7477624084621644,0.7022404453457528,0.4455341541082827,0.03837958138591047,1.6363636363636365,0.7777777777777778,0.280982905982906,0.4273907227386589,0.38219410321606656,0.09117544237784884,0.164021633907537,0.16435840674109103,B,LW,MODEL calm
2458,0.7131814483319772,0.7010295173803158,0.3979163848028561,0.0514442927819964,1.5,0.8181818181818182,0.26690042075736325,0.44618384335900346,0.4033135980710041,0.1264735323931492,0.21572051884587415,0.16435840674109103,B,LW,Crypto model C
2458,0.6720911310008136,0.6541233803003157,0.30676916496713186,-0.019550900585898666,1.1363636363636365,0.8,0.36275527864312906,0.49027368997702586,0.5844827908869004,-0.05848592897834848,0.07816955121152815,0.16435840674109103,B,LW,EMA cross (calm-tuned)
2458,0.7200976403580146,0.7080633101136224,0.41204731553290946,0.04971887880681359,1.9090909090909092,0.7380952380952381,0.237123745819398,0.36467378978222476,0.332750182854307,0.11939537057448425,0.23620065837115795,0.16435840674109103,B,LW,SuperTrend (calm-tuned)
2458,0.7119609438567941,0.6709103660076376,0.3656886709228171,0.12598376039298534,1.6363636363636365,0.7222222222222222,0.15892477098177107,0.3507930256253645,0.3237123444682123,0.32222576120283014,0.35648310185195725,0.16435840674109103,B,LW,Online directional-change (calm-tuned)
2814,0.7910447761194029,0.6346236635883294,0.306064443890692,0.01704297950124961,1.7857142857142858,0.72,0.45905612244897964,0.5074601298185508,0.4821216018691997,0.025887384148929056,0.36237104810175835,0.5288945450964214,B,XT,MODEL calm
2814,0.7565742714996446,0.6931326985322535,0.35138351265226764,0.03266004395019524,1.6785714285714286,0.723404255319149,0.22663139329805995,0.44076035702595856,0.5481434142311656,0.07150029112838735,0.4321407043187061,0.5288945450964214,B,XT,Crypto model C
2814,0.7700781805259417,0.6948888920946993,0.36364387937781795,0.02069621789645721,1.3928571428571428,0.717948717948718,0.336986301369863,0.5034561151920685,0.5656182186190486,0.04115215253383168,0.4126223411541625,0.5288945450964214,B,XT,EMA cross (calm-tuned)
2814,0.701137171286425,0.7451579397336325,0.4034320991041813,-0.025713453787187965,2.357142857142857,0.6666666666666666,0.13664596273291924,0.3766956410386506,0.48572189002925004,-0.10244191707263534,0.37577749789534876,0.5288945450964214,B,XT,SuperTrend (calm-tuned)
2814,0.7661691542288557,0.6713989490172377,0.32874627232718073,0.0669900658416122,1.5,0.7142857142857143,0.13517987199293754,0.41972558036635643,0.5574253416833831,0.17105166731395355,0.4730493948284784,0.5288945450964214,B,XT,Online directional-change (calm-tuned)
3918,0.7955589586523737,0.6351390539227988,0.3522641796477673,0.17875815202038348,1.75,0.7619047619047619,0.2748742816091954,0.36941208893466826,0.398885396273298,0.3984360604788549,0.6105494558913974,0.5423416316448416,B,IYJ,MODEL calm
3918,0.8083205717202654,0.6892616238668451,0.4268310345481029,0.17608135864167979,1.8333333333333333,0.7727272727272727,0.20412660256410256,0.37774261798079745,0.4520942065185463,0.39159421265022143,0.6247113025964002,0.5423416316448416,B,IYJ,Crypto model C
3918,0.7649310872894334,0.6644065921594503,0.3377460077033001,-0.018003855676045014,2.1666666666666665,0.7307692307692307,0.2873263888888889,0.49206929023717993,0.5864376114621279,-0.05893689454949719,0.3595558443726805,0.5423416316448416,B,IYJ,EMA cross (calm-tuned)
3918,0.7154160285860133,0.7248029766607941,0.3913667845504236,-0.020979647403756685,3.8333333333333335,0.6195652173913043,0.10558759913482335,0.3008925507393829,0.4213803085353389,-0.07920173960183599,0.395307105217383,0.5423416316448416,B,IYJ,SuperTrend (calm-tuned)
3918,0.7761613067891782,0.6498333271874487,0.3329507035105205,0.20788860317510283,1.25,0.9,0.30332056194125157,0.4312461665201027,0.5216980430846914,0.46982397846302254,0.6753303390809212,0.5423416316448416,B,IYJ,Online directional-change (calm-tuned)
3950,0.7741772151898734,0.6421638379230004,0.31991762134991836,-0.10956357481041792,1.7741935483870968,0.7090909090909091,0.15517241379310345,0.4906619710969561,0.42630051454367535,-0.26926668976453433,0.060736090480031535,0.36926886086524724,B,IDU,MODEL calm
3950,0.7377215189873417,0.6591359467470772,0.30663078883776995,-0.17298052489881935,2.096774193548387,0.7076923076923077,0.2450592885375494,0.44725083968353335,0.4749749537325028,-0.4173402972218086,-0.032210962985490824,0.36926886086524724,B,IDU,Crypto model C
3950,0.6663291139240506,0.5816012818787704,0.15238451994155072,-0.24255233185848477,2.096774193548387,0.6461538461538462,0.41964285714285715,0.5601944198334985,0.5234519841973355,-0.5755529024148293,-0.14225426295693389,0.36926886086524724,B,IDU,EMA cross (calm-tuned)
3950,0.6744303797468354,0.6683541299586893,0.29275964416092537,-0.18454190168005863,2.7419354838709675,0.6588235294117647,0.233201581027668,0.38990046171477943,0.4689773452529185,-0.4510017427042736,-0.0633627366690311,0.36926886086524724,B,IDU,SuperTrend (calm-tuned)
3950,0.7622784810126583,0.698625872294558,0.37924423231803767,-0.1665817571752337,1.5161290322580645,0.7659574468085106,0.2648221343873518,0.46576069753655075,0.46372867708333754,-0.3962156300087023,-0.01820296452337481,0.36926886086524724,B,IDU,Online directional-change (calm-tuned)
3926,0.7962302598064187,0.6298834785903751,0.33704516856448496,0.059914941178574016,2.0,0.7272727272727273,0.20960108181203516,0.43078131942383624,0.44222703609639313,0.10232263192451868,0.35726906983591433,0.45788721283232214,B,DVY,MODEL calm
3926,0.8140601120733572,0.7312665782493368,0.4699405641544494,0.051736102125189844,2.1818181818181817,0.7291666666666666,0.19457013574660634,0.42248436140929724,0.5115623934716261,0.08449154978699867,0.3648112433149033,0.45788721283232214,B,DVY,Crypto model C
3926,0.7463066734589914,0.6457322849564229,0.2903579576410565,-0.01659754833527482,2.1818181818181817,0.7291666666666666,0.3079822616407982,0.4438003347163885,0.5943012350494046,-0.05152621080005817,0.30318005017484867,0.45788721283232214,B,DVY,EMA cross (calm-tuned)
3926,0.6673458991339786,0.6637836301629405,0.281523657168497,-0.18793624224306105,4.181818181818182,0.6195652173913043,0.12896742896742897,0.36816684477873574,0.4677656946203047,-0.4096293266358089,0.04219410350817103,0.45788721283232214,B,DVY,SuperTrend (calm-tuned)
3926,0.8053998981151299,0.6845774914740432,0.40927601850067663,0.1478075658793847,1.2727272727272727,0.8214285714285714,0.19457013574660634,0.522896210066951,0.5279046222207995,0.28329511966877424,0.471219415608897,0.45788721283232214,B,DVY,Online directional-change (calm-tuned)
3924,0.7647808358817533,0.7175396508063441,0.48050911774671545,0.06006820539845998,1.9285714285714286,0.7407407407407407,0.15084033613445377,0.3929094721111145,0.39176648285294796,0.14154693311935246,0.358023648681034,0.43233176895225117,B,TSCO,MODEL calm
3924,0.7999490316004078,0.7820938291350126,0.5691273121287029,0.15272448030362143,1.6428571428571428,0.8043478260869565,0.15328467153284672,0.4178550517819243,0.4200945282262717,0.3800871575689463,0.5588214430712877,0.43233176895225117,B,TSCO,Crypto model C
3924,0.7408256880733946,0.7213881114220979,0.4442240148215799,0.03642532892744505,1.6785714285714286,0.723404255319149,0.2478907953360508,0.4688816440497453,0.5376486991850116,0.0827358384687336,0.35601696352407963,0.43233176895225117,B,TSCO,EMA cross (calm-tuned)
3924,0.7423547400611621,0.7409986005597761,0.4703928589998709,0.08732611874083632,2.2142857142857144,0.7096774193548387,0.13912466843501325,0.3803348268525384,0.382171498387106,0.20943186752559856,0.48514867295981784,0.43233176895225117,B,TSCO,SuperTrend (calm-tuned)
3924,0.7930682976554536,0.7788184726109556,0.5576369452219112,0.14902080268062431,1.2142857142857142,0.9117647058823529,0.18846153846153846,0.42407224683953487,0.46542426824071603,0.373344444436309,0.5579637242209986,0.43233176895225117,B,TSCO,Online directional-change (calm-tuned)
3950,0.6924050632911393,0.7067353053043813,0.427956873583293,0.02470902749532857,2.392857142857143,0.6865671641791045,0.2403846153846154,0.38258439584591436,0.3738841642180745,0.04966613239810001,-0.0844238538835667,-0.17203373629894625,B,WHR,MODEL calm
3950,0.7541772151898735,0.7577894614636169,0.5136301616758258,0.07713777346594092,2.107142857142857,0.7457627118644068,0.19413919413919412,0.4735128121872898,0.40392929152147944,0.18067089319752022,0.006526993198493376,-0.17203373629894625,B,WHR,Crypto model C
3950,0.7070886075949367,0.7056387315736958,0.41051631226957414,0.00847692477772085,1.8928571428571428,0.7169811320754716,0.21784881784881785,0.5600286517490515,0.49169083674844055,0.011912799799639877,-0.1349681437644914,-0.17203373629894625,B,WHR,EMA cross (calm-tuned)
3950,0.6989873417721519,0.697279845564358,0.39394396973757717,-0.06172594542877406,3.107142857142857,0.6666666666666666,0.15659834591873428,0.38322207470304837,0.34984715077320794,-0.1675002195079295,-0.2666703885329351,-0.17203373629894625,B,WHR,SuperTrend (calm-tuned)
3950,0.699746835443038,0.7065870183356127,0.41394538390650254,0.03586077284518545,1.6071428571428572,0.7777777777777778,0.2911840411840412,0.45051250099899975,0.4498564450695298,0.08098883004705856,-0.0685604804296517,-0.17203373629894625,B,WHR,Online directional-change (calm-tuned)
3892,0.6700924974306269,0.6335672538711807,0.30415805259700524,0.018944435792531633,2.2758620689655173,0.7121212121212122,0.2727272727272727,0.4093500870967983,0.4105304776375829,0.034764288648358045,0.17051718841503938,0.22354357873214226,B,UAL,MODEL calm
3892,0.6639260020554985,0.6485478532469349,0.30204027781871357,-0.08119578693313247,2.0,0.7586206896551724,0.2727272727272727,0.4605091143332565,0.4501944005980089,-0.1943995307240545,0.020826585427238344,0.22354357873214226,B,UAL,Crypto model C
3892,0.6302672147995889,0.6215693852837132,0.24264684941233283,-0.14666305392237328,2.4482758620689653,0.676056338028169,0.33043478260869563,0.5181239898907856,0.51549129326659,-0.3467458904699922,-0.10168799490728593,0.22354357873214226,B,UAL,EMA cross (calm-tuned)
3892,0.6559609455292909,0.6552133960253385,0.3069474457535866,-0.07933419186943337,3.0,0.6436781609195402,0.1826086956521739,0.33768338762947653,0.41728032379065483,-0.19397796438950665,0.024029811135702923,0.22354357873214226,B,UAL,SuperTrend (calm-tuned)
3892,0.6449126413155191,0.6262422850130043,0.25908810919296316,-0.03308848274729258,1.1724137931034482,0.9117647058823529,0.34285714285714286,0.5844002134396734,0.5335709623842426,-0.08060220164986598,0.10125068038936372,0.22354357873214226,B,UAL,Online directional-change (calm-tuned)
2563,0.6952789699570815,0.6813145985392383,0.3702474243760378,0.003761590685890828,2.25,0.7222222222222222,0.2696221780325184,0.43091713163207535,0.46317964786265575,0.002527687795349427,-0.23534666358343523,-0.290450884964382,B,QEP,MODEL calm
2563,0.6644557159578619,0.6613687210934944,0.3206575828651648,0.02323903419912846,2.0,0.75,0.2729457364341085,0.5113747566488321,0.5001423900061812,0.0538812026081027,-0.2006750443246256,-0.290450884964382,B,QEP,Crypto model C
2563,0.6437768240343348,0.6657783039692775,0.3395902475675293,0.0030914152600336436,1.9166666666666667,0.6086956521739131,0.22904116465863453,0.44698223211526333,0.5696372707223188,0.0018602347042293577,-0.40127091942816917,-0.290450884964382,B,QEP,EMA cross (calm-tuned)
2563,0.6714787358564183,0.6749649608693435,0.34628493207735755,0.06403525693858766,2.0833333333333335,0.74,0.2141051567239636,0.4431215258462201,0.4416821468110381,0.15949465002872637,-0.11032690965040852,-0.290450884964382,B,QEP,SuperTrend (calm-tuned)
2563,0.6312914553257901,0.6211352802695185,0.2435467608205485,0.010056933165928485,2.25,0.6851851851851852,0.1920289855072464,0.3440746676614267,0.41028196627140356,0.018865303953135685,-0.20689352985032286,-0.290450884964382,B,QEP,Online directional-change (calm-tuned)
3947,0.7058525462376488,0.6486595805685262,0.33189215871343974,0.0008540430422980224,2.357142857142857,0.696969696969697,0.20236513420143504,0.44430617956040236,0.38339408624299964,-0.013259116657023179,0.0878135606781403,0.14580232491496528,B,XLE,MODEL calm
3947,0.7164935393970104,0.6875846877843683,0.3808683190638661,-0.012961227416555268,2.142857142857143,0.7333333333333333,0.2033458579352299,0.4324938783711863,0.4615126532194811,-0.04455399369366541,0.07061025390644833,0.14580232491496528,B,XLE,Crypto model C
3947,0.6627818596402331,0.6522997715090366,0.29721068305206116,-0.09527679253598173,2.2142857142857144,0.6935483870967742,0.3056632213608958,0.4445214921803976,0.45229493865783954,-0.23972467838798123,-0.07529184488430887,0.14580232491496528,B,XLE,EMA cross (calm-tuned)
3947,0.6863440587788193,0.699353107100711,0.3840516486447084,0.03601404972512894,2.7857142857142856,0.6794871794871795,0.17697440174504395,0.36002239822382653,0.3887901497119245,0.06712931303402572,0.1767518558407363,0.14580232491496528,B,XLE,SuperTrend (calm-tuned)
3947,0.6850772738788954,0.6541619341140108,0.3126755500786736,0.10316429930117871,1.3571428571428572,0.868421052631579,0.272887323943662,0.47267303070716726,0.48639370859974973,0.23527256637570532,0.2710247649260419,0.14580232491496528,B,XLE,Online directional-change (calm-tuned)
3883,0.7903682719546742,0.6989375059990558,0.44609878958202476,0.1698488304173664,2.0,0.7083333333333334,0.17602108036890646,0.3910965186955627,0.3705395836480989,0.38571837405734755,0.4251483543268795,0.31319342009697665,B,R,MODEL calm
3883,0.7957764614988411,0.7526536231685331,0.5014012601764634,0.12478819136170928,2.0,0.75,0.16166916541729137,0.4114924189588156,0.3882453465749214,0.28096231285566325,0.391554477821796,0.31319342009697665,B,R,Crypto model C
3883,0.723152201905743,0.6808414153266327,0.3483334176604637,0.00926460825366538,2.1666666666666665,0.6923076923076923,0.25284090909090906,0.4718386389774035,0.5125595408286878,0.011793714400208696,0.22910210312809576,0.31319342009697665,B,R,EMA cross (calm-tuned)
3883,0.7146536183363379,0.7267731250134672,0.4129303708305211,0.0016385131429368584,3.25,0.6410256410256411,0.11897610465892405,0.3211241889561993,0.3060347946343962,-0.010783274157546619,0.2184473433866311,0.31319342009697665,B,R,SuperTrend (calm-tuned)
3883,0.7746587689930466,0.7200796478725634,0.4424986149768696,0.14408042729700338,1.5833333333333333,0.7894736842105263,0.16166916541729137,0.4029184566098333,0.39855168638017946,0.32767596903864404,0.4202478633786648,0.31319342009697665,B,R,Online directional-change (calm-tuned)
3903,0.7645400973610044,0.6528326240631424,0.37322365806075936,0.17673149221713993,1.6666666666666667,0.7714285714285715,0.16494845360824742,0.37441889968078784,0.4742898889775814,0.35174523382391365,0.4614927134534068,0.40291189442458336,B,BSX,MODEL calm
3903,0.7460927491673072,0.6720199879859177,0.3617511555650044,0.038826658631577304,2.3333333333333335,0.6938775510204082,0.2090032154340836,0.47481224577338893,0.5141049531203541,0.0678697377399272,0.3066456532207348,0.40291189442458336,B,BSX,Crypto model C
3903,0.722521137586472,0.6663483082702002,0.33193744446770646,0.005561556713193455,2.8095238095238093,0.6610169491525424,0.2894736842105263,0.4068077539107976,0.5355040309068824,-0.002102519935181399,0.28014936548784836,0.40291189442458336,B,BSX,EMA cross (calm-tuned)
3903,0.7320010248526774,0.7311288294887426,0.429107181021382,-0.01255600047086312,3.0952380952380953,0.6615384615384615,0.10526315789473684,0.37630404519421806,0.4633639338322744,-0.04033266151820626,0.2720227087857922,0.40291189442458336,B,BSX,SuperTrend (calm-tuned)
3903,0.7107353317960543,0.6293581147015362,0.27203494211859847,0.07233198426892717,1.5714285714285714,0.8181818181818182,0.29838709677419356,0.48108446233037294,0.535297525134562,0.13969255380449994,0.3550699090624043,0.40291189442458336,B,BSX,Online directional-change (calm-tuned)
3923,0.7272495539128219,0.6683517495395949,0.3855385044131934,0.021869962410228493,2.1333333333333333,0.734375,0.21468002453485996,0.3773498754987781,0.44130504037550566,0.03575279466674413,0.17932747896648885,0.23935542955103897,B,EMR,MODEL calm
3923,0.7535049706856998,0.7295658239857135,0.46499087491363444,-0.020128468445509074,2.066666666666667,0.7419354838709677,0.18273809523809526,0.3829345107240693,0.47187220931011387,-0.061276011573897005,0.12448162700526928,0.23935542955103897,B,EMR,Crypto model C
3923,0.7004843232220239,0.6783754673809923,0.35680211212655816,-0.12657416405402633,2.2,0.6818181818181818,0.27543800539083557,0.44397921751207614,0.5371059889107667,-0.30931505516404306,-0.05211179921282182,0.23935542955103897,B,EMR,EMA cross (calm-tuned)
3923,0.6803466734641855,0.696230816451811,0.3788401327954444,-0.02174328722034481,2.6666666666666665,0.6875,0.125,0.37703377086911194,0.43442100785026094,-0.06925282938322336,0.14592184696071536,0.23935542955103897,B,EMR,SuperTrend (calm-tuned)
3923,0.7484068315065001,0.7243791506222446,0.45417718634116044,0.017317371475538676,1.4,0.8333333333333334,0.25357142857142856,0.4303734433669896,0.47227711713719467,0.03033780537406114,0.18879748686710957,0.23935542955103897,B,EMR,Online directional-change (calm-tuned)
3611,0.7687621157574079,0.682155923175271,0.4265495952159588,0.1355080187062627,2.2,0.6818181818181818,0.12273876677689166,0.41372392685678805,0.348399404648421,0.2704821737765801,0.4622975896691779,0.4542418665579788,B,DFS,MODEL calm
3611,0.7867626696206037,0.7458626844739107,0.5001620511871094,0.1066928435417542,2.0,0.75,0.1276163698844111,0.3672385997822767,0.45780922815269964,0.2119515827908398,0.450868130572856,0.4542418665579788,B,DFS,Crypto model C
3611,0.7358072556078649,0.7013036687597616,0.3978164355948569,0.03623406345568621,2.4,0.6875,0.2602843024002054,0.4308350983114937,0.4935298693955968,0.06538804884395713,0.393948332060768,0.4542418665579788,B,DFS,EMA cross (calm-tuned)
3611,0.6693436721129881,0.6874965026544411,0.34925106887647944,-0.04750661302631992,3.9,0.6282051282051282,0.10633014267653965,0.32599629870134084,0.39185820017405365,-0.11267969278412004,0.2909441754199488,0.4542418665579788,B,DFS,SuperTrend (calm-tuned)
3611,0.8022708391027417,0.7726560701523248,0.5443006501319141,0.10660748901058151,1.5,0.8,0.2884419921591404,0.5041041895333422,0.49354511211683166,0.21368644532508754,0.46128950975552746,0.4542418665579788,B,DFS,Online directional-change (calm-tuned)
3892,0.722764645426516,0.6642544004194991,0.3546179395796696,-0.01638421018316352,1.8823529411764706,0.734375,0.22999999999999998,0.4765977265302136,0.4428573041614745,-0.054262961622388244,0.10361189581458045,0.21163703874490455,B,ALK,MODEL calm
3892,0.7009249743062693,0.6787776522991158,0.35092193471708955,-0.08422892504952983,2.0588235294117645,0.7428571428571429,0.19813084112149532,0.4592870700370367,0.4537577595878303,-0.23692360176837812,-0.018124651895246254,0.21163703874490455,B,ALK,Crypto model C
3892,0.6205035971223022,0.6147092727754757,0.21912112664850972,-0.06097442709389603,1.7647058823529411,0.7666666666666667,0.3647798742138365,0.5277807254770972,0.541616363195556,-0.17302861328871358,0.03177067894980812,0.21163703874490455,B,ALK,EMA cross (calm-tuned)
3892,0.6667523124357657,0.6549184950177159,0.2986541155049167,-0.010269732478899476,2.3529411764705883,0.7125,0.19372759856630825,0.35057876657775344,0.40557467075996756,-0.04048644394825554,0.12524378381437468,0.21163703874490455,B,ALK,SuperTrend (calm-tuned)
3892,0.7145426515930113,0.6784019486787389,0.3605321639527489,0.0037658093040499933,1.3529411764705883,0.8043478260869565,0.2669234030525721,0.49764835287881815,0.49773197427564975,0.0026163549676953926,0.1420404306436255,0.21163703874490455,B,ALK,Online directional-change (calm-tuned)
3914,0.845426673479816,0.752673350974349,0.5533329694958892,0.2341325681380535,2.375,0.6842105263157895,0.12562639543537585,0.29850521379644657,0.35971185383999793,0.48341654863916783,0.611193001675755,0.5080243363826884,B,BRO,MODEL calm
3914,0.8334184977005621,0.8087803211600403,0.5820196964415641,0.17282416272781306,3.0,0.6458333333333334,0.12533177205308355,0.23071225322803668,0.38837019835035225,0.35105203292561077,0.5896469062071016,0.5080243363826884,B,BRO,Crypto model C
3914,0.8147675012774656,0.7651432597180627,0.514305093193495,0.13894112307622508,2.625,0.6904761904761905,0.20119363395225465,0.3664263872959505,0.50895750105231,0.2813946128099539,0.5309352195035949,0.5080243363826884,B,BRO,EMA cross (calm-tuned)
3914,0.7026060296371998,0.7418918837507393,0.417154161271408,-0.0702414442236506,4.625,0.5945945945945946,0.08638064688585939,0.22551331164398325,0.31693122440362165,-0.16918333879459263,0.27179198515351005,0.5080243363826884,B,BRO,SuperTrend (calm-tuned)
3914,0.7999489013796628,0.7631768074156053,0.49618797150095983,0.15251791845609658,2.25,0.7222222222222222,0.18620689655172415,0.2875155881842468,0.3415992971262462,0.3115804784590593,0.5695112161261668,0.5080243363826884,B,BRO,Online directional-change (calm-tuned)
3809,0.6902074035179837,0.6575471122352797,0.3523359815883684,-0.13498188634514047,2.6956521739130435,0.6451612903225806,0.21881115459882583,0.3845282376344237,0.47627857984458377,-0.2739605493813254,-0.14599266158888471,0.055449263612172235,B,TGNA,MODEL calm
3809,0.7167235494880546,0.7013514040429385,0.4119804276405945,-0.13856056714187143,2.260869565217391,0.7115384615384616,0.29591563142371974,0.453760193113612,0.4234560388905315,-0.27912060532400457,-0.159770686897476,0.055449263612172235,B,TGNA,Crypto model C
3809,0.6886321869257023,0.687600022377888,0.3715808230016092,-0.15107661782466797,2.782608695652174,0.625,0.33876751990524445,0.4398647517491072,0.45566856970626807,-0.30561895848200343,-0.19691801285112,0.055449263612172235,B,TGNA,EMA cross (calm-tuned)
3809,0.6405880808611184,0.6373153259147244,0.2722627325818373,-0.13596572506144328,3.3043478260869565,0.6578947368421053,0.17832681017612523,0.35113300762299693,0.37185417844114443,-0.2784077523639019,-0.17555247519623893,0.055449263612172235,B,TGNA,SuperTrend (calm-tuned)
3809,0.7054344972433709,0.6939288394465655,0.39171162230936557,-0.08787810207355566,1.4782608695652173,0.8529411764705882,0.3483896307934014,0.5260500992379384,0.4938158320650837,-0.17720583932746653,-0.08977696811334354,0.055449263612172235,B,TGNA,Online directional-change (calm-tuned)
3940,0.8434010152284264,0.7453247616305863,0.5137620987994547,0.3054610281724118,1.6363636363636365,0.75,0.27648867766284596,0.31104655448521235,0.3186509206909587,0.7267300034092622,0.8370139891066831,0.6252929910372136,B,TYL,MODEL calm
